ID, X, Y
000,246212.8553,56295.5219
001,239571.0563,126681.3277
002,146723.1957,66898.5582
003,99346.1700,217511.4929
004,187413.7341,101729.2851
005,69864.4299,235392.3253
006,152498.0196,201758.0519
007,34202.8946,120675.9572
008,61036.0470,251133.6881
009,99236.8231,119336.3269
010,162826.9933,244062.1179
011,228306.0947,141195.6637
012,227523.1634,36573.4353
013,66265.2529,217569.8465
014,99676.3251,160999.0207
015,248702.5559,41445.5340
016,39248.3528,63121.8154
017,189377.7641,157478.1612
018,251173.4646,86093.7052
019,242420.4337,150013.6244
