ID, APP, DR, X, Y
000,01,05,8892.0801,11066.0819
001,00,05,13346.1441,11752.6063
002,02,05,9988.7967,12764.9285
003,02,05,1703.9408,2705.7133
004,00,05,12136.0074,10774.1577
005,00,05,11878.9045,7712.0003
006,01,05,6268.1716,8253.4475
007,01,05,2962.9160,13315.9088
008,00,05,7106.4798,5292.3167
009,00,05,1077.0729,4301.0144
010,02,05,11036.3060,9017.9607
011,01,05,5217.4841,2211.8474
012,02,05,8320.0973,8836.0567
013,02,05,12982.6220,7210.3849
014,00,05,7087.0855,3989.8297
015,02,05,6465.2927,6865.3434
016,00,05,1689.1486,3440.8015
017,02,05,8540.4582,2856.0454
018,00,05,6320.9913,9628.6371
019,01,05,2259.6179,4604.0599
020,02,05,5458.3809,4655.1267
021,00,05,0519.7762,9100.1716
022,00,05,6422.7051,11974.4748
023,00,05,9317.1855,11449.2754
024,01,05,6843.0638,4787.3141
025,02,05,1648.9761,5394.4449
026,01,05,3311.1422,5208.0680
027,01,05,4218.2093,9901.0514
028,01,05,11856.3539,9649.0977
029,00,05,0931.5311,8941.9435
030,00,05,2328.6341,6824.5785
031,02,05,2116.0827,6003.4568
032,00,05,3524.8713,11232.4152
033,00,05,3938.3288,11427.7256
034,00,05,6580.8417,6834.4911
035,02,05,3106.7629,12297.7649
036,02,05,10699.6208,3870.3530
037,01,05,4892.3346,10142.0540
038,01,05,4966.7242,10010.3773
039,02,05,5404.5078,5476.2163
040,00,05,7467.9029,9913.2846
041,01,05,4844.4180,13523.6074
042,00,05,3812.7891,11340.9193
043,02,05,8322.7329,10264.2704
044,01,05,4291.5852,7736.4442
045,01,05,5059.1288,4044.3678
046,02,05,10742.2507,10161.2507
047,00,05,4532.9988,2701.6759
048,00,05,3876.8374,4490.8957
049,01,05,0981.4706,7626.6195
050,02,05,0810.9596,8937.6998
051,01,05,5805.0141,11468.8065
052,00,05,5449.5498,8927.5788
053,00,05,11797.4598,8992.9408
054,02,05,2342.3191,6326.8437
055,01,05,9855.5160,4752.1097
056,01,05,8434.7290,12277.0202
057,00,05,5375.5477,12379.4088
058,02,05,6338.2642,3911.0690
059,00,05,7440.8669,2608.7637
060,02,05,13115.3468,12685.3750
061,00,05,2198.2842,7190.9819
062,02,05,7185.7026,3451.6514
063,02,05,8055.6021,7943.8031
064,01,05,13815.8455,10526.1259
065,01,05,3452.9589,3928.9081
066,02,05,0843.8440,5804.8143
067,01,05,9001.6600,11813.6973
068,00,05,5868.9076,9092.3433
069,01,05,1489.5475,3516.5617
070,02,04,4372.9362,10259.9644
071,01,04,2767.7926,6556.3064
072,00,04,9177.4143,3634.3975
073,00,04,1642.9072,1600.5338
074,00,04,9168.5096,11918.8809
075,01,04,12885.4619,9856.1222
076,01,04,2034.7986,1630.0601
077,00,04,4486.3839,2883.0221
078,01,04,9586.7390,1398.9137
079,02,04,2006.7461,12699.0581
080,02,04,3327.8395,8999.4641
081,01,04,8221.4459,5821.8310
082,01,04,6277.5007,7898.6051
083,00,04,5874.3067,13246.7317
084,01,04,1855.9771,2602.7139
085,01,04,12220.1484,13310.9246
086,00,04,8870.9510,4064.4391
087,02,04,7354.1122,5782.1177
088,01,04,2324.2649,3524.4026
089,00,04,1275.0164,13391.3195
090,01,04,10777.2848,2317.1848
091,02,04,5465.5794,7538.3620
092,01,04,3461.9663,9312.2887
093,00,04,9329.9225,4045.1180
094,01,04,4772.3332,1406.9398
095,00,04,8527.6356,6584.1019
096,02,04,4162.5880,2884.3087
097,00,04,1195.9931,5294.1945
098,02,04,1498.2896,8956.0643
099,01,04,0711.3559,3966.4435
100,01,04,7256.8219,3012.0969
101,02,04,3353.4224,1057.9127
102,01,04,11354.7792,8574.2016
103,01,04,6861.8070,11651.6903
104,02,04,0204.0096,8845.2436
105,00,04,8896.0750,8374.3079
106,01,04,10872.5927,6550.3674
107,01,04,10207.3720,1164.6055
108,02,04,3735.0294,11405.5908
109,00,04,7378.6043,0818.3849
110,02,04,3319.1702,6908.9581
111,01,04,13113.6981,7143.2561
112,01,04,3079.7308,2957.8754
113,00,04,0489.0542,12509.6636
114,00,04,5600.8501,7409.3455
115,01,04,8072.7612,3634.9624
116,01,04,5039.0646,2106.6534
117,00,04,6994.8205,5034.9515
118,00,04,5724.6847,2861.7552
119,00,04,0634.9872,1828.2768
120,00,04,5313.8273,4087.9214
121,00,04,8643.9329,0417.8813
122,00,04,8998.5836,11620.7674
123,00,04,7231.5084,7415.0932
124,02,04,5796.2754,7762.9472
125,02,04,13350.9040,10319.6059
126,01,04,9102.2489,2106.6996
127,00,04,7851.3245,1964.0573
128,00,04,12073.2801,4178.8384
129,00,04,6816.8018,4668.5535
130,00,04,0415.3238,3647.4755
131,01,04,4715.5260,4416.4781
132,00,04,13022.9900,10104.8636
133,02,04,1001.1512,4095.6672
134,02,04,4112.2914,9128.8202
135,01,04,2383.3503,4249.2945
136,00,04,11051.2924,13095.6244
137,00,04,8791.7612,9644.3003
138,02,04,4854.9260,0466.0145
139,02,04,8244.1805,4365.3586
140,00,03,11124.9305,12907.9058
141,02,03,10628.7901,7217.4640
142,01,03,4638.8716,0384.3479
143,02,03,1590.0904,1386.1807
144,02,03,9222.5864,3141.4525
145,02,03,13851.5391,3146.0249
146,02,03,12732.2922,2234.1213
147,02,03,0265.1688,2295.4921
148,01,03,11633.3888,6404.6472
149,02,03,1434.1047,11827.3045
150,00,03,8046.3357,1208.1135
151,02,03,6329.7234,7882.2378
152,01,03,5861.6531,13239.7890
153,00,03,3443.4384,10441.4421
154,00,03,11916.7840,6479.0609
155,02,03,6695.3178,6657.0115
156,00,03,7471.1395,1569.3739
157,02,03,2400.9324,6771.8984
158,00,03,12074.9659,13583.7835
159,02,03,12647.1776,8406.1212
160,02,03,2159.5251,2854.2465
161,02,03,5231.9559,6805.8806
162,01,03,3787.3248,7199.9061
163,00,03,2105.6357,9152.2867
164,02,03,11667.0753,4506.3396
165,01,03,6827.0595,4734.9965
166,01,03,6774.2423,13078.2357
167,02,03,3593.2794,4179.9278
168,02,03,5877.7712,3223.6898
169,00,03,5576.2900,12595.7566
170,00,03,11327.5784,4230.1923
171,00,03,2764.0352,13707.4607
172,00,03,10460.4479,2821.2300
173,02,03,9018.8622,8602.0780
174,01,03,5279.8332,8460.8574
175,00,03,9892.4861,2940.7624
176,00,03,2610.6740,3378.0931
177,00,03,10706.8303,5239.1023
178,01,03,10851.2219,6201.5258
179,01,03,11454.2849,2723.0638
180,00,03,9133.3546,13439.0233
181,00,03,3921.0035,6105.6821
182,02,03,1034.4098,9909.2755
183,00,03,5391.2110,4099.6707
184,01,03,4441.1260,10352.2081
185,02,03,8921.6536,10817.3023
186,00,03,6569.5562,13331.8028
187,02,03,13120.1856,10760.1495
188,01,03,6307.4497,11585.4940
189,01,03,9554.1732,5088.0946
190,00,03,6688.2328,5883.6957
191,00,03,13789.9231,13982.3808
192,02,03,5874.3112,12594.0465
193,01,03,7243.0793,5190.6149
194,01,03,4483.7382,5960.9607
195,02,03,13228.4063,13809.8575
196,02,03,0084.8226,13750.0747
197,00,03,10401.3266,8884.4280
198,01,03,7882.0228,9836.4321
199,00,03,9111.8642,3634.9085
200,00,03,4670.2386,0828.0222
201,00,03,6851.0736,13775.7354
202,00,03,10200.1790,1859.7864
203,02,03,4490.5752,12575.1142
204,02,03,13111.5294,4821.8660
205,01,03,7327.1994,8536.9884
206,02,03,10726.7878,2483.7570
207,02,03,8928.2728,0846.4732
208,02,03,10769.7594,7783.1751
209,01,03,2835.3688,0426.5228
210,00,03,0674.2271,8688.0678
211,01,03,1647.1687,11795.3737
212,00,03,11588.9756,8754.8946
213,01,03,8986.5955,12600.7172
214,01,03,12171.0525,1858.5010
215,00,03,12364.0781,9516.3934
216,00,03,13082.3222,13797.9783
217,02,03,4001.5276,5419.5510
218,01,03,5132.1508,10882.8781
219,00,03,13961.3606,4079.9953
220,02,03,11566.0055,8802.1411
221,01,03,4370.8848,12502.0306
222,01,03,5330.0375,13143.6601
223,01,03,1996.0121,3969.1188
224,02,03,4220.2869,5524.1052
225,01,03,6887.4671,13055.7489
226,01,03,6752.1905,6323.4446
227,02,03,8279.0939,12468.2434
228,01,03,1283.5689,10149.6798
229,01,03,0353.1557,4799.7031
230,02,03,10126.0645,9810.1073
231,00,03,6012.4277,1393.6302
232,02,03,6217.6962,12584.7460
233,01,03,10495.9841,11920.4307
234,02,03,2705.4390,5736.3114
235,01,03,8160.4130,11177.6209
236,00,03,11197.3921,13645.5077
237,01,03,11273.2688,0144.5716
238,02,03,11136.1430,0356.2899
239,01,03,3258.1891,9334.3643
240,02,03,9820.0132,2162.3771
241,00,03,8740.6086,6962.3407
242,02,03,9753.1051,1541.0646
243,02,03,11034.1869,12623.9016
244,02,03,10820.0083,1528.6181
245,02,03,10413.5621,5276.0060
246,02,03,11754.2690,9708.4319
247,00,03,5184.5786,4623.2983
248,00,03,0913.5170,9490.8575
249,00,03,2797.9342,1188.4540
250,00,03,12206.8652,10809.4424
251,02,03,5131.9394,7562.2753
252,00,03,10650.3364,6687.8442
253,00,03,11138.8938,1042.9194
254,01,03,8032.2018,3332.9050
255,01,03,3464.3196,7000.7776
256,02,03,11211.6380,13338.0487
257,02,03,9172.4314,12510.2463
258,00,03,0572.1624,10966.6588
259,00,03,11481.0318,0219.4694
260,01,03,6063.7491,13238.5691
261,00,03,11244.4042,3693.1720
262,02,03,9186.6327,5063.6527
263,00,03,8676.6896,4879.3868
264,02,03,9319.7270,4226.0686
265,02,03,7595.5007,5800.6732
266,02,03,9943.7243,13344.1546
267,01,03,9645.4459,10783.1111
268,01,03,1091.7361,11997.6929
269,01,03,0582.0582,13968.4659
270,02,03,4636.0903,9301.1815
271,00,03,1019.9786,9948.4485
272,00,03,5063.1991,6175.1510
273,00,03,2846.6704,4293.5108
274,02,03,2930.1321,7949.3913
275,01,03,4366.6453,9126.5678
276,00,03,6805.8870,8308.6805
277,01,03,13740.0085,6680.9312
278,02,03,12135.0438,10087.5774
279,01,03,6106.5413,10354.9855
280,00,03,9019.4217,2220.2761
281,01,03,7927.0756,11522.1171
282,02,03,0000.4192,9254.4870
283,01,03,0216.7279,8903.2252
284,00,03,6218.3530,8592.6882
285,02,03,4516.3097,9422.8513
286,01,03,4122.6570,4088.0170
287,01,03,5072.2197,9848.2862
288,01,03,7887.9305,10495.1240
289,02,03,11522.2074,11686.2094
290,01,03,9678.9524,5627.2468
291,02,03,6678.1634,11597.5853
292,00,03,12060.5029,3692.3416
293,02,03,11110.8399,3921.2000
294,02,03,10546.8450,13007.5078
295,01,03,13040.7168,1759.0637
296,00,03,9367.3863,5856.5398
297,00,03,12020.7876,10752.8811
298,01,03,2411.1159,5978.7822
299,00,03,2306.1606,0420.3331
300,01,03,6652.6930,13827.8084
301,02,03,10890.9854,2363.5497
302,00,03,1260.7995,2032.5843
303,00,03,4820.3892,5026.7871
304,01,03,3097.5264,11657.0763
305,00,03,8851.4059,3785.6285
306,01,03,5418.6818,10803.4856
307,02,03,13626.6712,3242.3366
308,01,03,12009.9023,3170.6206
309,02,03,10276.2238,10604.3474
310,01,03,3059.0468,11024.3285
311,00,03,3689.1969,11075.2857
312,02,03,8364.0339,10195.7012
313,02,03,11528.4347,9092.9519
314,01,03,0145.5793,8091.4852
315,01,03,8422.3446,10745.0377
316,00,03,9541.1403,5792.1916
317,01,03,2553.5014,10472.5244
318,01,03,12226.3804,9961.5305
319,01,03,12655.8931,9678.8286
320,01,03,8504.4863,5149.4744
321,02,03,9237.9381,3502.8526
322,01,03,5766.1769,9756.9470
323,01,03,10385.4227,9288.2570
324,02,03,12036.2017,8703.4415
325,02,03,3663.5579,2081.8485
326,00,03,4994.6241,8280.7584
327,02,03,12507.5719,8048.6889
328,01,03,4011.0827,8503.0619
329,02,03,8527.7996,1588.3783
330,02,03,7052.9616,7169.2299
331,01,03,2936.6795,11636.7776
332,02,03,1158.3659,10022.6743
333,00,03,10052.2789,7860.0930
334,02,03,6926.6228,1560.8205
335,00,03,8775.7964,11511.3605
336,01,03,6689.9295,5792.7779
337,02,03,2659.5651,6221.0468
338,00,03,12689.7331,11146.3756
339,01,03,1569.5702,3755.4095
340,01,03,11535.1340,4512.6501
341,00,03,6488.2827,10084.6918
342,00,03,10924.5992,13062.3278
343,02,03,5414.4260,13911.9389
344,00,03,1007.3642,6517.8700
345,02,03,0462.2302,10123.9995
346,02,03,11295.2408,2932.9360
347,02,03,11766.5339,7293.0798
348,01,03,9521.9018,13585.3287
349,02,03,3449.5196,0593.9892
350,02,02,8232.2664,3141.8187
351,00,02,8336.2293,5665.2892
352,01,02,9081.8569,3060.3574
353,00,02,9274.9893,3797.0810
354,02,02,9723.4268,8510.7921
355,00,02,4414.1261,11147.0846
356,01,02,4060.2291,8925.6390
357,01,02,0121.0283,4411.5242
358,01,02,0150.8463,3241.9211
359,02,02,10996.4200,4571.1191
360,02,02,12486.6900,3327.5279
361,01,02,8077.5337,11096.5427
362,01,02,3425.6407,9961.5353
363,00,02,6230.2324,10978.5135
364,00,02,13533.0197,9144.4281
365,01,02,7098.2536,7267.9980
366,01,02,11345.4688,9526.3588
367,02,02,10325.9839,4411.3281
368,01,02,8479.9695,10637.9905
369,01,02,12967.4952,13749.0973
370,02,02,1956.6651,4779.0966
371,01,02,8077.1510,2606.3883
372,01,02,8210.8921,3773.7619
373,00,02,10162.3462,6541.4216
374,02,02,12685.0254,7008.5713
375,01,02,3938.8736,11354.7464
376,00,02,4455.9131,4484.4356
377,01,02,11569.7870,3610.3290
378,02,02,11157.1707,3863.1222
379,00,02,2748.7109,3653.0616
380,01,02,12590.8141,5828.1306
381,01,02,9769.6623,13612.4811
382,00,02,0021.0644,0844.1787
383,02,02,0002.7589,7027.2381
384,01,02,9383.9582,5809.0560
385,01,02,3728.5773,12916.7018
386,01,02,5928.5246,2678.2241
387,01,02,1444.0826,9848.8197
388,01,02,0429.0563,10103.9220
389,02,02,2082.6585,2884.1510
390,02,02,11521.4511,7344.7131
391,02,02,2424.2178,2740.9421
392,00,02,10685.9717,9872.3310
393,00,02,12837.4722,10910.1411
394,00,02,1894.4783,8577.2343
395,00,02,2535.0221,3485.5078
396,02,02,9179.8664,2397.9057
397,00,02,11464.5037,7028.2253
398,00,02,9010.9286,6122.9027
399,00,02,0399.9639,9480.8894
400,01,02,7005.6434,7538.9873
401,01,02,4871.2734,1667.4144
402,01,02,9892.6376,6298.9436
403,02,02,13307.4299,13435.4232
404,00,02,12475.6818,4705.4592
405,00,02,13502.7650,2235.1877
406,02,02,13121.8364,2260.7275
407,01,02,8714.4008,11067.5923
408,00,02,13385.4148,7418.5368
409,01,02,11840.9090,9432.7262
410,00,02,0067.5388,12083.9365
411,00,02,3803.7498,4465.1771
412,00,02,1239.3794,11491.0740
413,02,02,11600.1343,13865.8837
414,02,02,0582.1606,8381.3233
415,01,02,0340.4820,12456.6686
416,01,02,0517.0767,6197.3491
417,01,02,1441.3496,6046.4017
418,01,02,4923.3134,8829.9181
419,00,02,4169.0711,11865.3117
420,01,02,9572.2987,3099.7744
421,01,02,13421.4571,10017.3692
422,02,02,9438.6654,1499.2141
423,00,02,9706.5030,4766.8396
424,00,02,13582.5181,9142.8468
425,01,02,9867.9016,11492.7375
426,01,02,1085.2579,12693.4546
427,01,02,9465.6672,7303.7575
428,02,02,4696.6424,3528.8569
429,00,02,3520.8246,11713.5868
430,02,02,4216.0559,11098.1499
431,01,02,3924.2622,0485.4036
432,01,02,10476.6790,2925.8913
433,02,02,11959.6062,7718.2143
434,00,02,3222.3073,12365.8771
435,00,02,9055.9375,6385.2887
436,01,02,11415.9419,6493.5884
437,00,02,11170.4929,11572.0194
438,01,02,1983.6953,9449.3720
439,01,02,4713.0227,1699.6577
440,01,02,10959.7844,8647.5009
441,00,02,10221.9180,0441.7514
442,02,02,9649.2176,0706.5464
443,00,02,3307.8295,13142.2495
444,01,02,2079.2050,5101.4119
445,02,02,7885.4761,4094.2350
446,02,02,11405.2174,7194.3991
447,01,02,3513.0172,2706.9428
448,01,02,1421.8239,12467.8290
449,00,02,7090.0730,7940.5243
450,02,02,0936.6125,3783.3557
451,00,02,2730.0991,0698.2830
452,02,02,2076.0075,4030.6502
453,01,02,13363.0875,4608.7063
454,01,02,9208.6595,13010.4204
455,01,02,3682.1978,2812.4392
456,01,02,3244.9208,10949.3610
457,01,02,11996.8430,1555.2029
458,01,02,12200.8832,7034.2795
459,02,02,2851.5627,1620.4116
460,00,02,13394.5750,2980.9168
461,01,02,8311.4592,4075.3970
462,01,02,4083.4391,5164.8201
463,01,02,8471.6079,4270.4807
464,01,02,3723.2751,5154.1673
465,00,02,5821.1055,3424.9212
466,02,02,2165.2501,11120.8486
467,00,02,4863.5935,13310.8356
468,01,02,3581.8179,5531.7662
469,00,02,6223.8847,9566.1631
470,02,02,8032.3918,10797.9542
471,02,02,6542.5781,12980.3114
472,02,02,7762.6213,7076.8812
473,00,02,10347.0142,1210.5858
474,01,02,11452.9197,4244.0303
475,01,02,9275.0440,12849.5353
476,02,02,1854.0486,11848.0137
477,01,02,3487.5949,12639.3634
478,00,02,8605.7832,7370.7664
479,01,02,8380.6046,12571.0788
480,01,02,11404.6458,12004.6198
