ID, APP, DR, X, Y
000,00,05,6501.9735,11530.5668
001,01,05,9720.8216,9254.6550
002,00,05,9113.9425,10801.6466
003,01,05,13605.1641,6634.4521
004,02,05,13888.8284,13227.9943
005,01,05,8659.6487,9447.4451
006,02,05,13778.0700,4919.5612
007,02,05,11903.0586,9654.5772
008,02,05,13779.4865,8190.8271
009,02,05,7349.7840,10681.2046
010,02,05,11875.3195,11221.3502
011,00,05,11228.0089,4031.5691
012,00,05,13665.4340,13035.3409
013,01,05,2690.2425,10087.2141
014,00,05,7435.5448,6376.3467
015,02,05,13594.5988,8528.4303
016,00,05,11204.2050,11780.8204
017,00,05,8818.5612,10367.4333
018,00,05,11103.6981,4599.5809
019,02,05,9324.8724,10484.8680
020,00,04,6583.8693,4881.9931
021,02,04,13453.5129,5071.3857
022,01,04,11724.0729,5297.2210
023,01,04,10984.2465,7528.1618
024,00,04,6082.3625,5856.4997
025,02,04,11431.9067,12907.5089
026,01,04,2621.1127,4232.8490
027,01,04,12957.6273,3105.2802
028,02,04,8367.7883,6365.4203
029,01,04,10962.4759,4810.7057
030,01,04,7761.6946,6868.0182
031,00,04,12264.0652,4915.3394
032,02,04,10305.2577,5283.0316
033,00,04,7939.7838,10767.3400
034,01,04,8285.9038,9797.8174
035,02,04,9494.6762,4335.4475
036,02,04,4183.3019,6005.6880
037,00,04,7207.4634,9283.6181
038,02,04,3510.6337,5610.7157
039,01,04,12051.4994,3231.8933
040,02,03,3013.7193,2868.6680
041,01,03,10090.6586,12629.4979
042,01,03,10801.8549,2000.4808
043,01,03,2642.3060,3882.4264
044,01,03,3241.9674,3143.7347
045,00,03,10917.8243,6996.8566
046,02,03,7287.7911,11519.0005
047,00,03,2156.6092,13416.6350
048,00,03,4388.3695,13253.9480
049,01,03,11099.0551,8623.3825
050,00,03,8982.8978,1284.4811
051,02,03,6818.1717,11569.7611
052,01,03,8673.4005,7827.4372
053,02,03,7120.3194,5719.6267
054,01,03,10569.5919,6938.4928
055,02,03,8278.7535,9314.7187
056,00,03,11882.4913,3452.5249
057,01,03,11126.7688,4784.8955
058,00,03,13220.7018,10481.0090
059,00,03,13476.7745,11768.3225
060,00,03,4661.2947,7378.9881
061,01,03,5418.4776,12332.4566
062,02,03,4956.3717,12850.3434
063,02,03,10754.7085,10727.1400
064,00,03,7688.3557,11471.7254
065,00,03,12369.9731,7812.4629
066,02,03,10317.6092,1042.9528
067,02,03,3398.1928,6427.4930
068,00,03,5224.6012,11331.8763
069,01,03,2073.6933,5720.9998
070,01,03,9187.3978,3289.8700
071,00,03,13311.9563,2361.6795
072,02,03,4812.8911,11779.4730
073,00,03,3856.8149,8954.3691
074,01,03,11983.6999,10987.9090
075,00,03,10054.2884,1222.3905
076,02,03,0558.0617,8255.4057
077,02,03,0221.2898,12608.3262
078,00,03,5469.7851,2665.3675
079,02,03,10208.5193,1129.3256
080,02,03,10671.5638,4719.2270
081,01,03,12687.0872,6175.5183
082,02,03,12453.0745,12750.4310
083,02,03,10288.5202,12157.0170
084,00,03,11732.8610,7706.3616
085,01,03,12990.0743,3689.2847
086,01,03,4645.0919,9431.6959
087,01,03,0698.5002,8662.8356
088,00,03,9023.0421,3058.3452
089,02,03,12563.1472,4718.7994
090,02,03,6922.4239,8780.4295
091,01,03,6726.1034,12561.8472
092,02,03,9945.3459,2384.9241
093,00,03,8241.4330,5552.8877
094,02,03,12883.3025,13077.3489
095,01,03,6259.4790,11809.9443
096,01,03,3223.9744,8081.9555
097,02,03,6201.8518,5191.4853
098,02,03,6351.3661,13227.5699
099,01,03,6660.8537,7055.6071
100,01,02,4306.3520,11909.2770
101,00,02,8593.3030,7229.8929
102,02,02,1982.3652,3920.8128
103,02,02,2082.6370,0806.4940
104,02,02,13749.0116,13112.0308
105,01,02,1734.5303,0830.5518
106,01,02,11660.6884,0697.5219
107,01,02,9578.7780,1850.0275
108,01,02,9416.0509,2821.2102
109,02,02,4054.1019,6938.4551
110,00,02,2917.3178,1226.6923
111,00,02,6162.4369,8892.5146
112,00,02,1262.0664,4472.4998
113,00,02,4546.1237,6859.5787
114,02,02,2920.0034,5129.0911
115,00,02,0774.2445,7897.0871
116,00,02,11152.8954,2833.4180
117,02,02,5934.0575,4217.2312
118,02,02,10961.2574,4836.4988
119,01,02,5990.6607,12607.7885
120,01,02,9243.5352,11316.5714
121,00,02,12896.1751,13945.3686
122,01,02,8937.1787,6542.4658
123,00,02,0943.3849,8900.2233
124,01,02,5591.2589,12439.4180
125,02,02,12550.5730,0605.3117
126,01,02,1024.6094,11136.6457
127,02,02,11736.0915,4505.6661
128,01,02,9218.8074,7079.4755
129,02,02,9024.6627,2580.0402
130,02,02,2024.8178,2214.0942
131,02,02,4236.6359,6452.5734
132,02,02,13017.8893,0139.5539
133,01,02,1706.3112,7802.7125
134,01,02,5446.3866,11630.7928
135,01,02,12816.4266,13252.0946
136,00,02,8106.2461,12109.7786
137,02,02,3193.1328,10831.7913
138,02,02,13236.4276,6724.4032
139,00,02,10329.3548,10491.0879
140,00,02,9727.0774,5065.5399
141,02,02,11471.1889,8676.5618
142,02,02,12909.4078,1750.0495
143,02,02,10589.3070,1325.0572
144,00,02,12129.0315,12714.6734
145,01,02,6011.4037,3325.8870
146,01,02,7261.6068,13300.8056
147,02,02,8280.1877,9642.0006
148,00,02,10339.9396,3266.0234
149,02,02,13635.9150,9796.3799
150,02,02,5243.9839,9336.4038
151,01,02,9779.8809,8292.4878
152,02,02,7333.8383,11321.7729
153,00,02,7095.7813,7348.2621
154,00,02,6514.4852,3904.4391
155,02,02,9869.5406,12650.1437
156,00,02,0784.8080,6349.5433
157,01,02,11962.2388,6623.6945
158,00,02,5689.9714,6763.8384
159,00,02,13626.0273,7756.9804
160,01,01,9315.9745,10245.6499
161,00,01,5962.1269,3617.4672
162,02,01,12225.2440,13649.0737
163,00,01,1717.2802,9821.0588
164,02,01,11183.7594,10536.7522
165,01,01,6944.4624,4944.1898
166,00,01,8092.9383,5598.0985
167,01,01,5434.7107,12804.9871
168,02,01,0690.5485,13217.2550
169,01,01,0546.7854,6348.0674
170,00,01,2174.5484,7900.2475
171,01,01,2847.6416,13985.2195
172,02,01,0358.6642,0211.2866
173,01,01,4277.6685,1975.0841
174,01,01,5498.2478,3489.2483
175,00,01,5875.7764,2429.6305
176,02,01,12493.5407,10758.3352
177,02,01,10409.8548,13028.9430
178,02,01,0772.7266,10740.7763
179,00,01,0716.1353,11162.1773
180,01,00,4662.2897,3719.1462
181,00,00,11189.9020,4368.0143
182,02,00,5873.8243,3544.8856
183,01,00,4632.9950,8128.5546
184,00,00,6845.1844,4596.5322
185,02,00,13765.7851,10343.8082
186,00,00,6280.2818,12178.6168
187,02,00,7783.0386,8056.3719
188,02,00,3089.8585,8246.9657
189,00,00,1678.3084,5135.9204
190,00,00,3680.6914,7145.2759
