ID, APP, DR, X, Y
000,02,05,3398.4124,11335.9288
001,02,05,5078.1607,2441.2100
002,00,05,3913.6136,10627.9923
003,02,05,5785.8026,1160.0256
004,00,05,7619.6246,2492.6007
005,00,05,10117.7981,1979.5670
006,01,05,5852.7645,2375.1903
007,00,05,7888.2045,3320.0012
008,01,05,1199.0977,1510.0463
009,02,05,2945.1197,5558.3015
010,01,05,8537.6459,4264.4046
011,01,05,0259.7933,5159.6019
012,01,05,5387.2765,2859.4318
013,02,05,1150.4513,8302.2057
014,00,05,4253.6624,3611.7951
015,02,05,3045.5370,7841.7250
016,00,05,8499.0862,0409.4149
017,01,05,8231.7986,0525.2363
018,00,05,4535.4045,10146.8926
019,01,05,8797.8851,0266.6384
020,01,05,1642.9287,8386.9566
021,02,05,9855.5493,1852.3008
022,01,05,2791.2015,5781.9031
023,00,05,8916.9816,0894.8002
024,00,05,4246.6624,5990.6608
025,02,05,1790.7706,7739.0912
026,01,05,0578.6313,3624.7921
027,01,05,0392.3998,2389.4464
028,00,05,3577.0539,2772.7952
029,02,05,1051.8672,5923.2973
030,02,05,2789.6445,2462.6099
031,02,05,6055.7141,1332.5483
032,01,05,1519.6809,9884.0792
033,01,05,6681.0127,3221.4740
034,01,05,1340.9312,10793.6060
035,01,05,4812.2904,2132.4964
036,00,05,7483.3266,2683.9461
037,01,05,2597.0400,4681.3462
038,01,05,3743.6261,11740.6549
039,02,05,1852.7166,4469.5507
040,02,05,1243.6533,7885.0909
041,00,05,7279.3218,0074.2754
042,02,05,4076.0215,9788.6936
043,00,05,3242.6176,11089.4178
044,02,05,4901.2033,4196.1403
045,02,05,1819.2564,5886.5041
046,00,05,6377.4508,3376.5839
047,02,05,0062.4916,10143.7515
048,02,05,7622.8947,0487.1661
049,00,05,1040.7778,5545.5936
050,00,05,6557.7253,1353.5643
051,01,05,1621.2335,8819.4643
052,02,05,10167.3359,2542.6946
053,00,05,8405.7079,2943.5256
054,02,05,0896.4935,4951.7590
055,01,05,2255.8745,3395.3327
056,00,05,1145.6240,3712.0077
057,01,05,8091.9837,0389.0341
058,02,05,5667.0697,1650.4870
059,00,05,5573.1113,3717.1383
060,00,04,3640.7220,13624.6596
061,01,04,11033.6169,0821.4961
062,00,04,11103.3131,1242.9866
063,00,04,3493.5300,5601.2156
064,02,04,1873.0121,8978.9999
065,00,04,2067.5914,7974.9966
066,02,04,3959.9965,10715.6627
067,01,04,2069.9505,3689.5028
068,00,04,10807.5510,3734.8128
069,00,04,2451.4878,9050.7564
070,02,04,0068.7785,9684.0273
