ID, APP, DR, X, Y
000,00,05,4658.2128,9264.5361
001,02,05,3072.0846,10817.2236
002,00,05,13635.2798,5533.0367
003,01,05,2913.5864,4985.2247
004,00,05,6950.6524,1061.7796
005,02,05,11528.1874,7440.0009
006,01,05,2625.0793,5679.9110
007,01,05,4459.1119,6535.1669
008,01,05,1624.7290,8433.1283
009,01,05,6526.8044,2693.6000
010,02,04,8065.9833,3135.7337
011,01,04,11521.5158,9835.5862
012,01,04,11395.6192,9497.1028
013,02,04,12100.6511,4888.2063
014,01,04,4319.0355,0958.2851
015,00,04,9099.1751,6344.4155
016,00,04,5819.5044,3556.2228
017,02,04,11792.5889,6510.9072
018,01,04,2900.9616,11751.4673
019,02,04,12616.3827,7131.6526
020,00,03,10798.7833,5259.3517
021,00,03,6179.6777,10651.6467
022,01,03,6641.9327,8884.3422
023,01,03,9431.6602,12329.5500
024,01,03,7005.7385,0297.7554
025,02,03,3939.5385,5439.5136
026,00,03,4259.0545,0275.5441
027,01,03,3154.1840,10906.2624
028,01,03,4421.7318,6874.7732
029,00,03,5599.0610,8190.3387
030,01,03,2683.9560,10664.7541
031,00,03,13562.7714,4359.8864
032,02,03,12899.7224,13293.9564
033,02,03,10034.2797,9758.1016
034,00,03,2362.0139,1959.4881
035,01,03,10722.1373,13034.6570
036,00,03,12773.7121,11223.3269
037,01,03,7545.9734,10961.2046
038,00,03,8460.9073,7869.5916
039,01,03,6931.5292,10494.4673
040,00,03,7272.1040,2459.2565
041,00,03,13490.3527,1336.2117
042,01,03,4131.4094,5994.3397
043,00,03,5241.0200,8186.1516
044,02,03,10360.0123,5875.0704
045,02,03,9240.3682,11617.9480
046,00,03,10993.8329,5865.7035
047,00,03,5743.3869,1593.4483
048,00,03,3202.6988,4764.0366
049,02,03,1651.5924,8711.9301
050,01,02,3601.0915,7094.8104
051,00,02,12973.7958,5299.7354
052,01,02,10463.1025,13657.5918
053,02,02,11429.2621,9203.8367
054,00,02,0205.6290,10748.5138
055,02,02,7540.9503,6228.3141
056,00,02,3949.3555,7718.4920
057,00,02,9375.6529,2352.8941
058,02,02,2849.9242,3472.9741
059,02,02,5411.2461,2439.5116
060,01,02,9089.4314,13361.6117
061,02,02,6570.5304,8854.5740
062,02,02,0017.3114,11283.3785
063,02,02,6201.6386,11217.5575
064,02,02,12820.9165,10559.1724
065,02,02,8750.1037,8502.5447
066,00,02,7515.1156,3669.8507
067,01,02,0981.7797,3033.4943
068,02,02,10937.9044,5413.4600
069,01,02,10759.5175,13235.4996
070,01,02,11967.5600,10876.6697
071,01,02,7876.6157,3227.4876
072,01,02,4728.1306,0538.0153
073,01,02,12796.4319,4434.1433
074,00,02,5299.5481,5424.1252
075,01,02,6834.1538,5798.8591
076,02,02,13275.5237,0832.8845
077,00,02,12364.9453,8500.8037
078,01,02,4494.2033,3371.5090
079,02,02,4397.5854,10467.6875
080,00,01,6078.9999,7005.7005
081,00,01,10050.3526,6417.2866
082,02,01,8680.0026,7430.7736
083,00,01,5242.7958,2525.3193
084,00,01,10185.1391,12033.0071
085,02,01,0447.8661,10228.1415
086,02,01,10350.5898,5410.8980
087,00,01,10374.4632,3326.5582
088,00,01,13791.0387,0416.7053
089,02,01,1321.6339,3018.1488
090,02,00,8631.9317,5972.0931
091,02,00,9831.8975,12128.5423
092,02,00,2498.6366,11265.0932
093,02,00,7911.1039,0199.2039
094,01,00,7149.4034,3357.6722
095,00,00,6047.0843,4351.6173
096,00,00,1646.8086,3163.2664
097,01,00,12597.7429,8703.6007
098,01,00,0060.7624,3841.0741
099,00,00,8390.4655,8075.7943
