ID, APP, DR, X, Y
000,02,05,275034.4758,341004.5476
001,02,05,615704.9817,125616.5819
002,01,05,476234.9552,73703.5716
003,02,05,135774.8666,444027.0661
004,00,05,147747.6623,316318.0951
005,00,05,280535.2789,342442.6264
006,01,05,109831.0430,460661.8614
007,02,05,208066.8055,460533.5345
008,01,05,602399.7603,556984.8733
009,02,05,454294.7808,344817.5883
010,01,05,483548.2773,191067.0635
011,02,05,466745.6643,509536.6077
012,01,05,522276.7823,96499.4324
013,02,05,600768.6294,560717.9219
014,01,05,76111.6089,536102.5764
015,02,05,608438.8179,400530.6922
016,02,05,418425.3182,159114.6311
017,02,05,160473.7524,173973.2563
018,02,05,235861.0724,273128.2956
019,02,05,76277.9701,580895.6626
020,02,05,622639.8023,129389.2284
021,02,05,579296.5960,95023.7591
022,00,05,284269.6116,344785.9214
023,01,05,422739.2893,453012.8889
024,01,05,102862.7153,453040.0645
025,01,05,199815.6597,127453.4250
026,00,05,605508.8486,360322.3157
027,00,05,558296.6700,444929.8332
028,02,05,66712.9362,534587.3920
029,00,05,77949.7398,531212.3926
030,00,05,229905.3600,276543.4288
031,02,05,246278.3729,599482.9652
032,01,05,366345.8025,306040.2891
033,01,05,255072.5404,459627.8677
034,01,05,580059.1585,96091.3351
035,01,05,161741.7033,172419.0482
036,00,05,443992.5821,121559.2095
037,01,05,349909.1005,87815.3076
038,01,05,96678.0306,301202.3252
039,00,05,629149.8896,626724.1886
040,00,05,462196.7390,345654.9931
041,02,05,547514.9145,280741.4967
042,00,05,303256.2444,102158.2002
043,02,05,442388.6578,260575.6021
044,01,05,153875.5974,522548.7460
045,02,05,419906.7619,348372.3785
046,00,05,95446.2919,302440.4228
047,00,05,463608.4356,188737.1292
048,01,05,598601.5249,563840.8060
049,00,05,603471.7924,559573.6250
050,02,05,420615.0261,349001.3120
051,00,05,491679.8066,184602.5040
052,01,05,417200.9640,162102.7675
053,01,05,444450.6218,260368.7590
054,02,05,439717.1107,262271.6904
055,00,05,378805.9482,609561.2021
056,02,05,240586.8437,595599.6314
057,01,05,143635.7270,517695.0928
058,00,05,578915.3431,91777.2396
059,00,05,286379.1805,432820.2509
060,00,05,606492.7647,569261.1699
061,00,05,154207.8638,520824.6468
062,02,05,242899.0693,594924.5998
063,00,05,355086.8762,584009.0846
064,00,05,333117.5002,117253.1707
065,02,05,308306.7158,185404.8921
066,00,05,335026.7729,108329.8974
067,02,05,600090.0785,555642.8887
068,00,05,601083.4569,354314.5637
069,02,05,520334.4237,89551.1399
070,01,05,603624.4609,561406.7437
071,02,05,467889.2004,77013.0192
072,01,05,144274.4534,519505.6395
073,01,05,595026.4704,562745.8481
074,00,05,597916.4363,359045.6941
075,00,05,85035.6135,399792.4922
076,01,05,140923.8074,319511.0707
077,01,05,75169.7393,529368.3370
078,01,05,111789.7330,450452.2004
079,00,05,611352.9423,405336.0695
080,01,05,303498.8376,108188.5222
081,02,05,306415.2174,179858.1561
082,02,05,468302.8607,70270.9793
083,02,05,359935.2113,309107.4279
084,02,05,93268.7572,404582.7186
085,00,05,90509.3205,397172.3058
086,02,05,98334.2437,295671.6520
087,02,05,519662.6486,90834.8820
088,01,05,489009.0831,194882.3305
089,00,05,599736.6168,356700.1388
090,00,05,107553.9357,416321.1024
091,02,05,236234.2676,548773.4493
092,00,05,554915.1614,452405.1831
093,02,05,602588.2438,563663.5438
094,00,05,112269.4773,448844.0339
095,01,05,480553.1718,556211.3186
096,01,05,427721.2471,345469.0987
097,00,05,205476.2186,463763.3417
098,01,05,233060.0323,272903.4853
099,00,05,478109.1649,553169.4766
100,02,05,206032.3986,459647.0893
101,00,05,463246.0010,181950.7436
102,02,05,147775.0248,315381.7024
103,02,05,539144.2742,284581.3604
104,01,05,100772.0393,297507.9293
105,00,05,473235.3054,69715.9692
106,01,05,355381.0452,576724.7786
107,01,05,591521.6146,557121.0067
108,02,05,99395.9748,298331.0538
109,02,05,108661.4943,460843.9562
110,01,05,360523.4841,306428.8173
111,00,05,524474.9445,89308.7682
112,02,05,575219.0559,455570.5309
113,02,05,474493.7003,552653.0720
114,00,05,142526.5989,314693.6690
115,01,05,158859.8501,173360.2097
116,00,05,149217.5199,515146.9660
117,00,05,458809.9194,340341.6877
118,00,05,602486.9589,562028.0514
119,02,05,463467.8620,343821.7650
120,00,05,228097.7599,546205.7723
121,01,05,445033.6585,258917.0856
122,02,05,333901.3079,110162.5018
123,01,05,459113.7085,340178.5140
124,01,05,627939.1688,123179.8762
125,00,05,99354.1173,296578.7305
126,01,05,456302.8783,346114.6534
127,01,05,159141.2887,170910.3908
128,02,05,451960.8692,344199.6169
129,02,05,379574.0415,614911.6339
130,02,05,248097.8710,465403.4336
131,00,05,168081.7140,171588.0763
132,01,05,359292.7114,583475.6584
133,02,05,249689.6787,594283.7813
134,01,05,353859.1717,578980.3491
135,02,05,117700.1326,421657.2611
136,01,05,602626.6228,557249.1908
137,02,05,239190.6983,273564.3782
138,02,05,458561.9648,345511.5506
139,01,05,282067.5613,426515.4705
140,00,05,111199.8967,411842.3212
141,00,05,525983.9141,94126.6925
142,00,05,111944.0561,417458.2595
143,01,05,437945.5923,265946.7228
144,02,05,244435.8855,590346.3373
145,00,05,159430.8878,170724.6036
146,02,05,550862.8167,445770.0620
147,01,05,141585.0594,521182.9682
148,02,05,353010.5637,583345.1289
149,00,05,469135.4971,79626.4652
150,00,05,615434.9590,123767.7612
151,00,05,204522.5282,465068.2361
152,02,05,628021.9320,617771.3316
153,01,05,570038.2859,92734.9389
154,01,05,633215.2920,624111.7160
155,01,05,440851.7027,263682.6907
156,02,05,461447.6719,515491.5351
157,00,05,468134.6301,183834.9069
158,02,05,201374.4694,129252.3079
159,02,05,94450.0593,301664.6779
160,02,05,473999.7982,75992.4488
161,01,05,360950.1897,310904.5167
162,02,05,118806.8516,417671.4343
163,00,05,277816.4670,431203.4712
164,02,05,119702.1441,397332.4300
165,00,05,357172.7834,585848.4924
166,00,05,64690.6072,579332.3073
167,02,05,542476.8200,288245.1799
168,00,05,424338.7704,461387.2538
169,01,05,594350.9462,559039.9145
170,02,05,629877.5387,620249.2343
171,02,05,608884.6565,402364.3686
172,00,05,118344.8928,401841.5244
173,02,05,556044.4106,442483.2828
174,02,05,457568.0711,337122.8279
175,01,05,121123.9190,407293.4812
176,01,05,99060.9842,306804.0388
177,02,05,608629.8493,408149.6846
178,02,05,120475.9264,400000.9675
179,02,05,125592.3786,397709.3248
180,01,05,231056.3783,272746.3596
181,02,05,601801.3853,354379.4810
182,02,05,624143.0064,622047.7779
183,00,05,205182.8132,462783.6582
184,01,05,122110.3660,406240.4472
185,02,05,607776.6714,566770.5162
186,00,05,599025.0465,360167.6783
187,00,05,571628.9869,92675.4784
188,00,05,275004.4162,110359.6145
189,02,05,424246.8669,345730.2549
190,02,05,277391.1707,114977.0708
191,02,05,121699.8977,403764.2955
192,02,05,603280.7551,570813.8825
193,01,05,199181.4410,468403.3520
194,00,05,78510.8336,531544.0356
195,02,05,247172.5458,465075.2092
196,00,05,202327.4311,461211.6819
197,02,05,446951.9663,259449.8512
198,01,05,245396.3809,590887.9887
199,00,05,267402.8011,115102.9554
200,01,05,120743.9108,403518.8580
201,02,05,203386.6151,459035.4312
202,00,05,234821.8714,550112.9011
203,01,05,256605.9032,460381.6756
204,02,05,549611.6559,446893.5584
205,01,05,468551.0186,178349.2149
206,00,05,521785.0550,93306.5372
207,00,05,446361.4953,123040.0124
208,02,05,337022.7480,112302.3322
209,01,05,625243.2498,627972.1491
210,00,05,459917.7339,340580.9339
211,00,05,475015.9763,553331.1709
212,02,05,353788.6109,90476.7866
213,02,05,282324.3207,347848.6235
214,02,05,486088.8897,190772.0657
215,02,05,146106.5917,519939.0965
216,01,05,421355.2073,353564.3912
217,01,05,153035.3408,523108.3550
218,00,05,115277.0549,453244.3777
219,01,05,603628.4695,407340.9305
220,01,05,231980.1109,545540.2625
221,00,05,251765.4605,456099.7759
222,01,05,249227.7618,463862.2841
223,01,05,347310.9459,90572.8080
224,01,05,520190.6147,91405.4073
225,00,05,601624.6550,358351.3121
226,02,05,596186.8522,355430.8289
227,01,05,277173.3595,346819.8037
228,02,05,274268.2408,109446.1566
229,00,05,302615.3205,100089.2409
230,01,05,574287.5252,97287.6055
231,00,05,203380.6099,127021.1150
232,02,05,448570.2259,262370.8371
233,02,05,476903.7880,78874.0511
234,02,05,593389.2815,558556.0217
235,01,05,445061.3570,268591.0754
236,00,05,601685.1490,570176.5368
237,00,05,423278.6399,351436.0905
238,01,05,114089.9852,417456.5137
239,01,05,470950.6943,553508.8581
240,00,05,357692.5079,582293.5945
241,00,05,108561.1764,448174.8623
242,01,05,442171.6152,268043.6845
243,01,05,114079.3963,421331.2444
244,02,05,469262.9069,71056.4310
245,02,05,361316.7691,301980.3748
246,01,05,236309.0287,278918.8897
247,02,05,618151.9308,405915.0813
248,01,05,161665.8613,179219.6494
249,00,05,69700.2742,586352.3870
250,00,05,240295.3798,592694.4943
251,00,05,312929.5736,181827.1648
252,01,05,100057.5084,297598.9107
253,00,05,85694.7842,399547.0377
254,02,05,237444.0590,270291.9429
255,00,05,250435.4841,457985.8020
256,00,05,604868.1880,402443.5219
257,02,05,573632.5170,96062.6091
258,00,05,358299.4172,83852.1260
259,00,05,468515.9293,184141.6366
260,02,05,309956.7557,107099.7646
261,01,05,274532.5359,118224.0610
262,02,05,76314.9047,581927.6876
263,00,05,149960.1796,525162.0167
264,00,05,582329.6476,93569.7102
265,01,05,144481.9016,315030.4071
266,02,05,518862.4231,94345.0177
267,01,05,359107.7490,306247.5634
268,00,05,276189.4369,339628.3724
269,00,05,460409.6120,347463.1003
270,01,05,356702.8900,312887.4612
271,02,05,283042.3732,344518.8655
272,02,05,556450.9326,450658.2668
273,01,05,248980.1927,460240.0625
274,00,05,305752.4293,181740.5257
275,00,05,572379.1001,95799.0021
276,02,05,468999.8946,71342.2699
277,00,05,558840.2916,443016.9705
278,00,05,197543.7191,121281.7923
279,02,05,604625.5244,351118.9671
280,02,05,269982.0237,119840.9969
281,00,05,483366.5834,184125.6127
282,00,05,458541.2222,503664.6268
283,00,05,84473.5226,402675.6005
284,02,05,333498.9166,109658.9131
285,02,05,596903.8783,352135.5688
286,01,05,204080.1140,124476.9793
287,01,05,551855.0321,442311.3920
288,02,05,249454.9281,592502.7484
289,01,05,271193.9115,111038.5675
290,02,05,426429.4371,453928.2806
291,01,05,201029.9662,122860.4885
292,00,05,518315.9481,95755.2171
293,00,05,598995.6003,562745.4350
294,02,05,575814.7471,89537.4204
295,00,05,234827.6593,270178.2714
296,00,05,599723.0673,564083.8613
297,02,05,549132.1949,284625.3060
298,00,05,205430.4290,123054.1697
299,00,05,594519.7592,555905.6374
300,00,05,569502.4762,96274.0924
301,02,05,467864.8342,77369.2295
302,00,05,280935.7786,436971.5471
303,00,05,465831.0462,74263.3543
304,00,05,521802.8782,87049.1393
305,01,05,165768.0760,174437.3820
306,00,05,461684.8741,183685.5234
307,02,05,129561.1709,444160.5472
308,00,05,268496.8864,118886.3002
309,01,05,116240.5989,420702.6146
310,02,05,626594.2920,624633.7578
311,02,05,200172.8434,124986.0386
312,02,05,423290.8510,453309.3370
313,02,05,235568.8937,267691.9730
314,02,05,465527.0799,75523.6895
315,00,05,193656.8808,123899.4365
316,02,05,160806.5323,171256.5347
317,01,05,281651.9394,348688.9681
318,00,05,231025.0151,276816.3416
319,01,05,595359.5004,356333.9397
320,02,05,427948.0772,155429.6569
321,01,05,479883.2409,556040.7191
322,02,05,546655.2119,282892.9379
323,02,05,122523.1317,407451.7338
324,00,05,92401.8112,401947.5100
325,01,05,608365.8768,566092.2528
326,00,05,570057.7238,97782.9538
327,01,05,71134.9640,575802.7298
328,00,05,280406.5942,344144.6196
329,00,05,475978.4019,557709.4566
330,00,05,551857.3020,453071.1053
331,01,05,421861.7012,157319.8586
332,00,05,234544.8995,267648.8314
333,00,05,233861.8347,267004.8186
334,00,05,468638.4246,70518.0728
335,00,05,199534.3518,126783.9300
336,01,05,541104.2750,277319.2704
337,00,05,445829.3211,121074.7900
338,02,05,142598.2682,317608.8957
339,02,05,201007.3043,129454.6610
340,01,05,547074.7267,277514.3549
341,01,05,611171.7471,409453.0004
342,00,05,381550.9578,609635.3465
343,02,05,202277.7477,466432.1248
344,01,05,105621.1555,452449.2096
345,01,05,552744.0336,449751.8546
346,02,05,443784.8751,126456.5425
347,02,05,77408.1597,537129.1112
348,01,05,572972.2509,461842.8500
349,02,05,603409.7628,402767.0756
350,00,05,525099.7561,89351.1593
351,02,05,275742.8654,346372.3814
352,02,05,269099.4676,119662.8227
353,02,05,555866.6663,449287.6585
354,00,05,549576.9091,451846.9940
355,01,05,271962.0693,112197.7421
356,02,05,477143.3257,550945.9905
357,00,05,104645.0229,303979.8537
358,01,05,421571.4890,346760.0013
359,00,05,129642.3261,398697.5093
