ID, X, Y
000,134452.5211,124462.8750
001,337275.8046,60683.8929
002,55734.6268,264542.6039
003,308402.4688,173935.8811
004,193763.7482,130833.3632
005,62718.6412,329963.6923
006,144338.0726,324018.5501
007,285980.4390,117621.8688
008,105848.7752,113743.3487
009,125675.8599,302876.9532
010,252683.4510,82827.6204
011,92696.4382,351493.4581
012,269636.3489,177102.4493
013,158344.3707,164543.9685
014,96281.1322,352328.1352
015,70595.7697,82909.2530
016,200697.0698,95745.4643
017,222733.3609,308404.6362
018,149490.7889,325781.7635
019,243363.6795,288488.1349
020,82587.7844,214893.2446
021,253645.3183,237841.9075
022,349169.7768,81320.8915
023,241633.7806,96366.7257
024,311046.2740,200460.2217
025,239553.0572,54454.9050
026,232183.3524,74396.6735
027,45834.2100,373037.1031
028,372885.5197,148854.2326
029,204747.3847,237770.1300
