ID, APP, DR, X, Y
000,00,05,363022.9352,45657.8097
001,00,05,178775.0737,186467.0414
002,01,05,266955.0379,49206.5340
003,00,05,70445.1256,53463.5748
004,01,05,145178.9922,346248.6925
005,02,05,64310.4375,161764.8111
006,01,05,202962.8185,284498.8002
007,02,05,106714.9040,359629.8301
008,01,05,56355.2675,167686.2802
009,01,05,52173.4998,48195.1003
010,01,05,126712.7593,252372.5624
011,01,05,368174.9357,112833.3443
012,00,05,81190.7512,174937.7415
013,02,05,191243.0753,242932.3770
014,00,05,62528.6327,53954.6854
015,02,05,177869.3674,89178.7536
016,02,05,250077.2334,175351.0894
017,00,05,261686.8437,39486.3826
018,00,05,374763.9957,116696.3033
019,00,05,126155.6946,249647.1774
020,02,05,55967.6156,165474.6764
021,00,05,206669.5777,280350.7772
022,01,05,179052.7688,186917.4702
023,00,05,52810.4721,167461.4355
024,00,05,186432.8528,241912.3436
025,01,05,55975.6537,165421.7622
026,01,05,175039.2095,80120.5108
027,00,05,329642.3487,220999.2098
028,01,05,71079.1189,56280.8070
029,01,05,76472.7453,184384.4939
030,02,05,123066.6440,96766.8906
031,02,05,153942.8059,359949.9705
032,00,05,138865.5660,205209.1708
033,01,05,124150.2770,93496.7726
034,01,05,139816.0542,343531.0620
035,02,05,213403.0729,81609.1244
036,00,05,210743.9203,277158.2702
037,01,05,171869.7515,81174.0432
038,00,05,110634.3698,365036.3596
039,02,05,67258.3334,170905.6910
040,02,05,165149.9237,185523.8268
041,02,05,113130.6518,108369.4496
042,01,05,121801.9487,100962.1526
043,00,05,51172.9422,74230.5234
044,00,05,160166.9483,189991.0172
045,00,05,309686.4246,138333.9479
046,01,05,305755.6254,135993.1315
047,02,05,114025.4419,361723.0582
048,01,05,204999.3157,279230.4596
049,00,05,66269.9206,160616.7487
050,00,05,360043.1897,42472.8543
051,02,05,112726.2331,109803.8280
052,01,05,364880.2862,110459.2592
053,02,05,53536.8451,65176.5272
054,00,05,185998.1087,184503.6261
055,00,05,129706.9704,244855.0170
056,02,05,183549.3598,181756.9345
057,01,05,110680.1956,366379.0088
058,00,05,169047.2195,202669.3739
059,01,05,139154.2656,342597.6516
060,00,05,174879.6911,82989.2587
061,02,05,234777.0282,138132.0777
062,00,05,236688.2613,141489.9233
063,00,05,214386.5913,93902.8489
064,01,05,124105.4264,97239.6130
065,00,05,50684.5418,72247.7570
066,00,05,53101.9163,68203.3939
067,01,05,127264.1509,250487.3321
068,02,05,325266.4955,221916.1800
069,00,05,47730.9432,75507.0394
070,01,05,215198.3076,88242.8077
071,02,05,214365.0933,93969.0462
072,02,05,220287.8806,324225.6421
073,00,05,134064.4876,251157.6254
074,01,05,47243.1428,72837.6759
075,02,05,145167.5274,199761.0302
076,02,05,374738.0593,116505.9952
077,00,05,122457.8439,92402.3373
078,01,05,366813.4714,118243.2433
079,00,05,125215.8147,96078.1601
080,01,05,131238.4072,256642.6006
081,02,05,65448.3982,59860.9640
082,02,05,67323.7630,51262.7307
083,01,05,182326.7784,86860.8936
084,02,05,126653.0248,95322.4827
085,01,05,216001.6953,83260.2818
086,00,05,308365.1850,136144.5605
087,00,05,198291.4651,278545.9514
088,02,05,111330.3232,102111.3366
089,01,05,146191.1810,198154.3670
090,01,05,46383.7405,48915.4115
091,02,05,235295.7991,149844.1634
092,00,05,216048.4414,326245.1847
093,00,05,45728.4486,67889.1027
094,02,05,154249.9159,184279.5238
095,02,05,239342.5659,171482.5450
096,00,05,322486.2538,226534.9919
097,02,05,220610.6833,324667.2311
098,01,05,188843.3882,184198.5730
099,02,05,200854.8315,277398.3277
100,01,05,162449.9181,182142.5475
101,02,05,138215.8965,196296.4833
102,00,05,147715.9629,341529.4437
103,01,05,129269.1134,246910.1574
104,01,05,231264.5255,151286.8538
105,02,05,109920.9299,363313.0537
106,00,05,196060.5841,240225.6450
107,02,05,321692.8905,217999.0796
108,02,05,112609.9454,109411.5972
109,01,05,112549.2054,366918.6485
110,01,05,51029.7072,46669.8679
111,00,05,136536.8231,204056.3918
112,01,05,326432.1085,216789.6788
113,02,05,110192.1350,106676.5122
114,02,05,215067.7991,80939.7302
115,01,05,205453.3122,274790.2511
116,02,05,58713.9847,164806.5241
117,01,05,206141.9790,281108.0548
118,02,05,325616.6189,219451.1820
119,02,05,50031.1102,56376.5501
120,00,05,150393.3776,361128.8856
121,02,05,352251.7058,50012.1540
122,00,05,183531.5348,238054.7660
123,01,05,156502.9637,364769.5395
124,01,05,359675.0270,44020.3493
125,00,05,212902.0864,323566.0247
126,01,05,154724.9937,357849.2766
127,01,05,184617.6564,181998.1896
128,02,05,237689.4954,173675.6987
129,00,05,73518.2766,181737.5083
130,02,05,232799.7556,154757.5949
131,01,05,65195.5733,54343.8421
132,01,05,327704.0377,224876.5035
133,01,05,123934.5771,102078.7214
134,02,05,177569.3755,88264.6964
135,02,05,188823.1089,185476.6595
136,00,05,158632.2690,185191.3475
137,00,05,60286.3610,170094.6365
138,01,05,61984.1331,52898.4590
139,01,05,65737.5406,47900.2400
140,02,05,175156.1523,77682.9105
141,01,05,82707.4684,180219.1545
142,00,05,265055.0906,45007.3489
143,02,05,361192.3009,40928.8800
144,00,05,83638.1927,184535.7817
145,00,05,118971.0771,111248.9641
146,02,05,129783.8069,102014.8789
147,02,05,52235.4240,73794.8272
148,02,05,149043.9420,358899.8821
149,02,05,200479.2563,276245.4009
150,01,05,243617.7970,176393.2224
151,00,05,108498.1641,368744.1638
152,00,05,187167.1334,242708.5554
153,01,05,52109.7206,74295.3694
154,00,05,122251.6435,101812.1216
155,01,05,79989.5399,177961.9912
156,01,05,110810.3373,105253.2659
157,01,05,183957.2706,82195.8141
158,00,05,230218.8929,142613.7641
159,00,05,64506.7084,58617.6901
160,02,05,67523.7962,57039.6625
161,02,05,261871.1342,51433.5445
162,00,05,201131.8300,284354.9002
163,00,05,185205.9359,243528.7834
164,00,05,66671.9450,58861.0332
165,02,05,177575.9898,205662.6447
166,00,05,190846.4605,244485.4099
167,01,05,107522.6518,362910.3328
168,01,05,178382.0794,204044.3638
169,02,05,136953.9980,339166.4236
170,02,05,326959.7702,222840.6683
171,01,05,75354.6605,162193.7578
172,00,05,237886.7933,152881.1712
173,01,05,70063.2550,57507.3836
174,02,05,49522.5814,64022.6746
175,00,05,124631.3998,102773.4051
176,00,05,190172.5736,185463.9108
177,01,05,237090.1153,139302.0640
178,01,05,164771.6676,184015.7438
179,02,05,146875.3710,343421.4081
180,00,05,123117.1974,97424.4750
181,01,05,215814.7270,324655.2380
182,02,05,178308.6018,202609.2562
183,00,05,137017.1929,339880.9428
184,00,05,308118.2911,127206.3951
185,01,05,171372.2659,203673.3418
186,01,05,188198.8765,187241.7930
187,02,05,54156.4439,159660.4015
188,00,05,264164.7475,46431.4938
189,01,05,50612.5969,44280.5280
190,01,05,184769.8687,184916.4624
191,01,05,330601.8818,220356.7161
192,01,05,138060.0659,195516.2035
193,02,05,176826.0469,85911.5700
194,01,05,227908.0514,150570.1203
195,00,05,188262.1224,239520.3646
196,00,05,110310.9572,104665.4027
197,01,05,184598.4144,180774.5231
198,00,05,267388.4134,49279.2326
199,01,05,121156.6917,100075.7829
200,01,05,127937.9826,94917.3768
201,01,05,215543.2017,88081.8954
202,00,05,66848.4155,168356.8485
203,00,05,152156.7532,358428.8455
204,00,05,313165.0380,133215.5183
205,00,05,257287.6711,50467.3158
206,02,05,261372.9826,39679.6483
207,01,05,63791.3699,58438.8111
208,00,05,121267.7432,95041.5488
209,01,05,148421.3924,363107.2217
210,01,05,118066.6894,97726.5477
211,00,05,46989.5106,44032.2618
212,00,05,111897.0299,103472.3846
213,00,05,358031.6543,47269.5086
214,00,05,142506.3898,345281.9340
215,00,05,137843.6262,343559.5517
216,02,05,173258.9301,87688.6118
217,00,05,156386.9640,180979.0851
218,01,05,177696.7858,82908.7732
219,01,05,324533.0247,219279.5811
220,02,05,154353.7957,186380.2398
221,01,05,187213.9301,181012.3434
222,00,05,128802.4301,254408.8129
223,01,05,119168.8022,109040.4981
224,02,05,321401.9132,224083.2293
225,01,05,232133.8136,139769.6260
226,02,05,111396.3615,370624.4465
227,02,05,212151.0442,84077.4358
228,01,05,194266.3064,238292.7794
229,00,05,157899.4898,187648.1650
230,00,05,73900.3705,163252.1359
231,00,05,85854.0897,181499.4564
232,01,05,153374.6639,355969.8259
233,00,05,261885.5482,39682.3615
234,01,05,237843.2456,150872.5798
235,01,05,143124.5661,335119.7614
236,00,05,181945.3022,184960.7992
237,01,05,67248.7251,168257.1424
238,02,05,256556.3028,48157.2800
239,01,05,56174.8449,167754.8635
240,00,05,46985.9380,50560.5201
241,01,05,244809.8871,171949.8453
242,00,05,213012.4087,319546.7003
243,02,05,108234.6927,361990.8848
244,02,05,139435.0174,204611.4366
245,02,05,132543.2842,255157.8676
246,01,05,56463.5907,165643.1024
247,00,05,177331.9853,84958.5110
248,02,05,235785.0512,142003.6687
249,00,05,248698.4794,175336.8417
250,02,05,158141.4599,187055.8671
251,00,05,138544.7719,343709.9488
252,02,05,60941.8913,58152.9700
253,01,05,306919.3141,132834.8263
254,00,05,191025.4024,238880.1529
255,01,05,187560.2964,233376.2201
256,00,05,179246.2553,207664.3300
257,02,05,46537.8013,54370.5097
258,00,05,140714.0890,339319.5869
259,02,05,106902.3126,371525.3450
260,00,05,234390.2801,153063.2881
261,00,05,217378.1451,320926.2182
262,02,05,180463.3028,88252.4259
263,02,05,106655.1951,106449.2106
264,02,05,69878.4608,55050.5022
265,01,05,159618.4551,191334.8365
266,00,05,176722.3610,198659.5409
267,00,05,127423.7714,246744.3002
268,00,05,69701.9975,161480.4336
269,02,05,176884.1052,76497.4587
270,02,05,232080.6944,156248.5919
271,02,05,184223.6320,84400.9252
272,01,05,244523.9783,173678.6291
273,00,05,158792.7188,359528.6816
274,01,05,367629.8065,106499.6909
275,02,05,369068.1886,109885.5050
276,01,05,237733.7989,145460.8312
277,02,05,128333.4253,101761.0815
278,00,05,215667.9270,318547.6566
279,00,05,54134.3505,50063.6584
280,02,05,131445.6889,248088.7402
281,01,05,120270.0562,96244.6445
282,02,05,112881.2243,369659.3945
283,00,05,65130.9073,169386.8918
284,01,05,354806.6701,49220.1712
285,02,05,75119.5859,180430.9215
286,01,05,49955.9491,51294.3050
287,02,05,142728.5985,196526.8564
288,00,05,325442.4944,215461.4667
289,01,05,247965.2469,175685.9348
290,00,05,182907.7514,80898.0117
291,00,05,214885.9653,323177.1327
292,02,05,106686.9478,369462.6732
293,01,05,112450.2938,369383.7402
294,02,05,108958.7289,111921.2417
295,01,05,158697.2091,179954.6360
296,02,05,165353.0530,188087.6718
297,02,05,136939.3060,197584.8427
298,00,05,181052.5923,184267.7488
299,00,05,53677.4617,71328.7228
300,01,05,131805.7078,253172.0321
301,02,05,152643.8068,357712.3922
302,01,05,365581.6459,108276.4987
303,00,05,307121.1058,127770.7389
304,00,05,214035.3302,83824.5001
305,00,05,55459.2248,166550.9325
306,01,05,212661.1712,322507.4577
307,00,05,324098.5615,214113.8574
308,01,05,235140.9149,149532.1773
309,01,05,239201.4186,150029.5932
310,00,05,373782.7254,113766.6024
311,01,05,237138.6157,147950.3840
312,02,05,50590.3704,53796.7954
313,00,05,112387.4774,115039.1523
314,01,05,234641.0378,147135.8110
315,00,05,54715.5752,53044.7491
316,01,05,232063.7264,151490.9831
317,01,05,66247.6979,59143.1486
318,02,05,212124.5804,86372.0823
319,00,05,266683.7928,43532.2519
320,00,05,182798.1456,85417.0505
321,01,05,362551.0940,46243.4148
322,01,05,66632.6170,54992.1778
323,02,05,368018.3422,106333.1871
324,01,05,47909.1066,67697.2294
325,00,05,83662.0623,177443.0025
326,01,05,357227.1576,45576.3105
327,01,05,366273.7511,115741.2185
328,00,05,201667.1322,275562.5208
329,00,05,258849.4147,45877.3708
330,00,05,322707.6162,217901.2822
331,00,05,142733.3742,199258.9514
332,01,05,136734.2569,250239.5796
333,01,05,354806.7079,50847.4307
334,02,05,240917.1246,176419.5582
335,01,05,159108.8016,191124.7999
336,00,05,374891.7469,115869.7236
337,02,05,131213.9860,245629.3418
338,02,05,230438.4969,152929.7666
339,00,05,306815.5140,130536.9994
340,02,05,179112.6417,184740.6783
