ID, APP, DR, X, Y
000,00,05,10476.6909,6624.0669
001,01,05,5845.1411,7098.7883
002,00,05,3098.8789,10200.5690
003,02,05,6202.4801,5769.9681
004,01,05,9893.8270,6475.8495
005,00,05,0690.9542,8029.0919
006,00,05,7279.1279,8365.1517
007,01,05,0981.2220,6649.1180
008,02,05,4338.4408,9849.2004
009,01,05,12614.0787,7927.3724
010,01,05,3638.1964,5718.7660
011,00,05,2750.6021,8610.1028
012,02,05,2438.1791,6577.9861
013,01,05,13277.6820,11518.0769
014,00,05,6013.6639,10108.0098
015,02,05,13761.9919,11144.6272
016,02,05,2324.7687,10600.6033
017,00,05,9678.6729,10065.7699
018,01,05,13927.2162,11130.8673
019,01,05,3208.6506,9238.3033
020,02,05,10165.2434,8689.7427
021,01,05,6949.5582,9786.1362
022,02,05,4381.4619,6324.1678
023,00,05,5529.3088,10271.1941
024,01,05,6656.2271,5794.4286
025,02,05,6947.3567,6314.9725
026,00,05,7818.6371,7766.8896
027,00,05,5429.2848,11946.2630
028,01,05,11082.8897,6621.7647
029,02,05,2150.8968,6612.5521
030,02,05,7095.4192,8747.9972
031,00,05,6197.4003,4415.7698
032,01,05,5911.1471,8786.0735
033,02,05,4757.6366,11397.9909
034,02,05,0781.0662,8718.4768
035,01,05,4235.8227,6528.3860
036,02,05,4502.6791,11746.9498
037,01,05,9756.5912,10524.8475
038,02,05,0210.9745,6631.3220
039,02,05,7581.5361,7979.5812
040,01,05,6434.8819,6323.0015
041,00,05,11100.2948,11331.9465
042,02,05,4967.6699,11608.9112
043,01,05,5994.2684,8765.6510
044,00,05,3877.2984,7229.5278
045,01,05,10956.4751,10688.7265
046,02,05,7193.4268,9887.5781
047,00,05,3527.2247,12479.4184
048,02,05,2381.7462,11332.3453
049,01,05,10621.0830,9335.6686
050,00,05,4876.8850,13081.8594
051,00,05,1153.3067,5832.5539
052,02,05,3714.2386,8139.6923
053,02,05,1942.1797,5418.0902
054,02,05,11416.1776,9536.9270
055,01,05,12325.2749,7550.2736
056,00,05,13729.3941,6962.1300
057,01,05,5909.3726,9847.4919
058,00,05,6889.5311,11490.3936
059,00,05,5066.8271,12909.4996
060,01,05,13196.5336,6222.2679
061,00,05,6077.7193,8012.8234
062,00,05,12641.7644,10874.1204
063,01,05,0787.4124,9080.7727
064,02,05,9300.3690,7068.4304
065,00,05,9362.0361,7381.4171
066,01,05,0214.8753,7711.6006
067,00,05,2823.2059,10275.9873
068,01,05,11505.1508,8704.8121
069,01,05,11189.3547,9735.0008
070,02,05,1168.6590,6905.5644
071,02,05,4924.7215,12714.5694
072,00,05,4332.6796,9147.2794
073,02,05,2072.6558,7805.8380
074,01,05,11855.7529,10482.3125
075,02,05,12532.1581,10134.5712
076,00,05,11536.6402,8739.2309
077,00,05,12419.5905,8958.2835
078,02,05,2627.8938,8553.5939
079,01,05,4326.7216,8577.8732
080,02,05,9806.4079,10009.7709
081,00,05,9658.7117,8342.2514
082,02,05,4857.2675,12484.5290
083,00,05,5089.1463,5437.8074
084,02,05,1365.8238,7025.0906
085,00,05,2512.4058,11721.0050
086,02,05,4928.6989,11243.6190
087,01,05,1275.6793,7169.6058
088,00,05,7665.8383,7940.3410
089,01,05,12027.3167,7926.4804
090,02,05,6031.6136,11739.6338
091,02,05,3588.7605,9841.5115
092,01,05,5616.5643,10953.2032
093,02,05,1482.2662,9840.3255
094,00,05,6641.3819,7149.4474
095,00,05,13401.3159,6997.4483
096,01,05,4793.4477,8632.3207
097,01,05,3060.3927,4404.3675
098,00,05,1963.5973,8972.7116
099,00,05,12603.8896,11142.3008
100,01,05,6513.2832,7331.9506
101,00,05,3486.5297,11098.8761
102,01,05,6635.7406,11843.4423
103,01,05,4836.9233,5943.4543
104,02,05,5980.4738,10287.3368
105,02,05,5634.3298,7160.7269
106,02,05,4361.8303,6184.9368
107,02,05,12511.1496,6037.3910
108,01,05,13994.4604,10826.5833
109,00,05,2798.4119,9089.3130
110,02,05,4751.5536,3761.9852
111,02,05,11002.9863,10731.8876
112,02,05,12333.8050,8952.2229
113,00,05,3623.2238,8092.0017
114,00,05,2661.7157,5307.0882
115,02,05,3195.2153,8791.1844
116,00,05,13442.7683,9755.6978
117,02,05,7253.6013,4827.3894
118,00,05,2311.3980,6027.2206
119,00,05,9770.9367,7579.9659
120,01,05,7215.6690,7193.7569
121,02,05,6999.8512,5847.3785
122,02,05,3107.0325,5552.7174
123,01,05,5767.4825,8664.5194
124,02,05,4925.4678,8576.7952
125,01,05,9973.1382,10890.9044
126,02,05,6351.7552,5511.4240
127,02,05,7542.5707,9469.3379
128,02,05,2751.0835,8961.5169
129,00,05,0964.5238,5667.1839
130,01,05,0940.0879,7401.9034
131,01,05,4082.3532,12087.0255
132,00,05,6751.5370,11586.8874
133,00,05,12270.6961,8921.0453
134,01,05,0598.5688,7602.9112
135,00,05,1225.3769,9606.6290
136,02,05,5654.1048,9639.2803
137,00,05,3921.8775,7296.0553
138,02,05,2284.4638,9405.1565
139,02,05,4851.9719,3802.5586
140,01,05,1246.6058,8970.4615
141,02,05,6953.7347,4692.1383
142,00,05,0492.1835,7974.5679
143,01,05,6569.0479,6001.8577
144,02,05,11014.6498,9801.1852
145,01,05,7127.1254,6786.2016
146,01,05,7334.9258,6941.8854
147,00,05,6920.7777,11720.3834
148,02,05,11494.2226,6118.4183
149,00,05,6603.8678,9461.0160
150,02,05,13201.1431,10678.9816
151,02,05,2977.6197,11597.2578
152,00,05,5356.1734,10559.6994
153,00,05,4917.4243,7172.6650
154,00,05,3162.1617,8557.3464
155,00,05,12179.4073,6421.7451
156,00,05,2530.8658,10624.6017
157,00,05,6505.0622,11471.0354
158,02,05,12266.6837,7171.9042
159,01,05,3273.0069,11702.4410
160,01,05,10251.0670,10847.4489
161,02,05,2570.2666,4815.0114
162,02,05,3334.0548,9672.2987
163,01,05,7137.5552,5049.4882
164,02,05,12240.3743,10766.2687
165,00,05,4275.2500,11287.9997
166,02,05,1252.6834,10027.4104
167,00,05,5748.4872,11567.3040
168,01,05,0836.4006,7132.0128
169,00,05,1367.7473,7769.3506
170,00,05,11475.5066,10682.8881
171,00,05,7055.7715,9605.1160
172,02,05,1948.7205,11134.8990
173,00,05,2833.0262,9664.5433
174,01,05,11586.4064,8315.9304
175,01,05,1446.3411,9692.2469
176,00,05,11210.4550,8329.3221
177,01,05,7262.9706,7948.9810
178,00,05,5861.5849,4210.5357
179,01,05,3950.6326,8440.9535
180,02,05,6732.7724,4874.7121
181,00,05,13926.6675,7779.7375
182,00,05,4275.7183,7977.0986
183,01,05,10348.2471,10845.7263
184,02,05,2725.7046,5986.6019
185,02,05,2969.2559,11112.0006
186,01,05,11521.3023,11690.4832
187,00,05,2303.7334,6283.0090
188,02,05,10130.8996,9764.3205
189,01,05,11286.7549,6319.6950
190,00,05,0318.9576,7582.8923
191,02,05,12849.0065,8164.0186
192,02,05,4608.4348,4685.4017
193,02,05,11150.0017,8227.4262
194,01,05,7078.8623,5500.8251
195,00,05,5799.8305,3955.1276
196,02,05,2666.0348,6931.2725
197,02,05,6505.5980,11742.2961
198,01,05,3242.6635,7077.0509
199,01,05,5593.9084,12496.7797
200,02,05,1480.2420,9209.9335
201,00,05,5360.8378,7059.3575
202,02,05,0080.8689,7968.5719
203,01,05,7603.9387,8633.0466
204,01,05,5931.0987,5053.7202
205,00,05,10050.4999,10046.9632
206,02,05,13260.4943,7692.9841
207,00,05,10067.1393,11044.0296
208,02,05,1928.9006,4960.7319
209,00,05,10107.9664,6651.3915
210,02,05,6728.1750,5411.6483
211,02,05,5802.6985,3793.3030
212,02,05,11557.4896,9494.5857
213,02,05,0401.2910,5946.9688
214,01,05,1405.8879,7618.1742
215,02,05,1080.5059,5703.6215
216,01,05,10780.1252,5931.2050
217,01,05,13855.4576,11180.3917
218,01,05,4547.0291,6243.5601
219,01,05,9532.9454,9312.6412
220,00,05,5017.9125,4150.6577
221,02,05,11555.6100,10840.9021
222,01,05,2434.5503,6848.0796
