ID, APP, DR, X, Y
000,00,05,578788.9397,114211.4191
001,00,05,371753.5829,559331.5032
002,02,05,215477.0017,167908.7293
003,02,05,232722.0230,284982.2585
004,02,05,200546.9768,474235.6212
005,00,05,466458.1471,590978.6852
006,00,05,420565.5431,609015.9777
007,02,05,192268.8642,131378.2106
008,01,05,131687.7460,118774.9966
009,00,05,120604.8039,440735.8040
010,00,05,194674.2284,494870.0947
011,00,05,119223.9417,446039.6204
012,00,05,369757.0232,552578.5127
013,00,05,190250.9641,127698.3253
014,00,05,233082.7116,161982.6300
015,00,05,338143.0415,186988.9737
016,01,05,476285.7450,106700.7371
017,00,05,502778.1259,461735.7065
018,02,05,460875.7584,590354.5820
019,00,05,139559.9292,119915.0960
020,01,05,109211.2690,431364.3035
021,00,05,504986.4657,291714.6891
022,00,05,564297.2571,596148.6085
023,01,05,562707.0428,237400.9296
024,01,05,417258.0951,610656.8256
025,00,05,206918.8046,484038.9745
026,00,05,554192.3003,284836.4690
027,00,05,587091.6908,385154.6795
028,01,05,620129.1079,389596.0824
029,02,05,459138.2489,395505.4824
030,02,05,498384.8508,474708.5410
031,00,05,106649.7258,428612.9890
032,01,05,424466.6351,607551.1291
033,01,05,619044.6503,364399.5309
034,02,05,223481.7720,173468.5778
035,01,05,337852.0326,182682.2525
036,01,05,335299.7202,178621.9435
037,02,05,114336.8561,308918.4399
038,01,05,438626.5988,338841.2639
039,01,05,140011.4609,118825.7858
040,01,05,570812.6492,593647.9738
041,02,05,259370.9492,496417.2747
042,00,05,161934.6454,411197.3764
043,01,05,544128.7136,287384.7765
044,02,05,433288.3215,472701.3759
045,01,05,106829.5435,306886.2494
046,00,05,571290.4872,591023.6628
047,01,05,162716.1035,409129.7505
048,02,05,78728.5108,485925.0630
049,00,05,147291.4753,245745.6586
050,02,05,429893.7843,472221.7956
051,02,05,257435.8911,501069.9018
052,00,05,328154.9360,411528.7637
053,02,05,199786.3634,483807.0997
054,02,05,325199.9836,409886.0321
055,00,05,613751.4496,397525.4546
056,02,05,231084.7214,159780.7215
057,00,05,571193.0568,584488.6166
058,01,05,579015.7526,389162.4922
059,01,05,601461.7986,168439.9807
060,02,05,469133.6224,101958.5662
061,01,05,146247.8297,127126.5862
062,00,05,490156.0566,435711.3050
063,01,05,354320.4563,445816.5363
064,02,05,459476.8636,589127.6012
065,00,05,576447.1635,582727.3280
066,02,05,564139.5378,596249.5474
067,02,05,616773.4291,357849.9005
068,01,05,566449.3351,438731.8286
069,00,05,233050.1839,280712.1326
070,00,05,83261.8293,511509.2504
071,02,05,85106.0228,519452.2947
072,01,05,499598.9251,464563.9488
073,00,05,567554.2917,445764.6194
074,02,05,504880.7469,284221.5150
075,00,05,580896.0077,387791.4591
076,01,05,196081.8617,206680.0123
077,00,05,575368.8635,585989.4089
078,00,05,423746.1516,467815.6133
079,02,05,465809.4984,590462.8990
080,00,05,143903.2238,239838.0211
081,01,05,461527.1005,584224.4756
082,02,05,260876.0466,501005.7042
083,01,05,171210.2900,176339.5260
084,02,05,222847.6712,171855.9844
085,00,05,89606.9012,584764.1869
086,01,05,137899.2893,132180.7998
087,00,05,624116.5416,354135.1363
088,02,05,362648.2269,556645.3536
089,00,05,328705.9926,411084.1868
090,01,05,262809.2401,499702.5361
091,00,05,104325.0507,429014.8870
092,02,05,167619.5603,406855.9263
093,01,05,355146.6978,264868.0927
094,01,05,335487.2770,250762.3198
095,01,05,234626.1024,152129.7404
096,00,05,421229.5923,603068.0612
097,00,05,330341.2208,241895.1343
098,00,05,107301.1207,431892.9434
099,00,05,329345.4095,248856.6977
100,01,05,350848.7138,269949.2671
101,01,05,464303.6962,585351.0968
102,00,05,137122.8120,119649.6596
103,00,05,576708.2059,390189.1338
104,00,05,162745.9338,413853.3507
105,01,05,443352.2461,331925.5490
106,02,05,91420.3839,580164.0043
107,01,05,574189.0589,579652.4274
108,01,05,578575.9244,581290.1193
109,01,05,472818.7669,107191.6664
110,00,05,352851.4681,264418.2950
111,00,05,478137.9327,106975.1499
112,02,05,330483.4575,250709.2834
113,00,05,496064.9636,457789.1992
114,02,05,257189.1739,497601.3556
115,00,05,287350.3063,152002.3936
116,00,05,82423.2688,516796.0642
117,00,05,134356.4119,120654.4221
118,02,05,149524.6185,233446.2407
119,00,05,548259.8743,291447.2376
120,01,05,113915.2757,305694.7443
121,01,05,200339.5994,471373.7986
122,00,05,371525.9248,556022.8004
123,02,05,104340.2593,424289.3172
