ID, APP, DR, X, Y
000,01,05,6615.8217,6458.2117
001,01,05,2401.4690,4902.0182
002,02,05,3966.9723,12959.4769
003,01,05,6650.2335,0592.3384
004,01,05,5864.3963,5049.9525
005,02,05,5642.2786,2965.7873
006,02,05,10430.8389,0553.5620
007,02,05,2817.2408,5317.3731
008,02,05,2400.5733,4792.7948
009,02,05,3872.5485,10297.1332
010,00,05,7840.9792,3827.0009
011,01,05,9304.9130,8575.8054
012,00,05,9215.5043,3490.1629
013,00,05,1801.6516,7886.7407
014,01,05,2492.2311,6876.0755
015,00,05,0508.5305,7568.9332
016,01,05,4700.7887,5877.7681
017,02,05,10825.5688,2290.4202
018,02,05,1008.9622,9777.7251
019,00,05,2776.3011,8724.0636
020,02,05,8104.3308,1153.8816
021,01,05,11168.9893,2224.8722
022,02,05,7162.8114,12806.8796
023,01,05,9078.4172,7724.5138
024,02,05,1643.0806,8624.5224
025,02,05,0973.7788,5344.7125
026,01,05,2419.0224,5520.9363
027,02,05,3681.4451,3379.7186
028,02,05,4605.6939,5916.6508
029,01,05,2841.5135,11433.2242
030,00,05,1279.0968,7031.4107
031,01,05,9168.2242,1435.7731
032,02,05,8576.2773,1175.2211
033,01,05,5945.8801,4391.1241
034,00,05,3706.4091,2694.1333
035,00,05,6739.1543,4989.6289
036,01,05,8092.1854,4956.9714
037,00,05,7085.7228,11211.1090
038,02,05,4658.8530,11784.7710
039,02,05,6208.4542,3332.7213
040,00,05,5765.8086,3137.6264
041,00,05,2840.8566,3678.9606
042,01,05,8715.1627,11589.3948
043,02,05,6393.2940,9946.4088
044,01,05,8883.3297,10534.6213
045,02,05,5242.1531,12177.6550
046,01,05,9305.4253,8520.8934
047,01,05,6005.7656,4299.3367
048,01,05,8069.8771,1489.4040
049,00,05,5121.0700,7818.7226
050,02,05,9159.2793,8595.2903
051,00,05,0997.1370,5537.6956
052,02,05,2364.1176,7676.3010
053,00,05,2998.4114,6100.3062
054,01,05,11060.0842,2697.8725
055,00,05,3008.0557,9342.4013
056,01,05,7539.4122,9983.3298
057,02,05,8757.5180,0911.0455
058,01,05,1425.4567,6115.3356
059,01,05,1605.5337,8769.0295
060,00,05,3303.7214,4774.5922
061,02,05,9941.7674,3331.8638
062,00,05,10599.6960,2653.2887
063,01,05,9052.6015,1998.9160
064,01,05,0755.2369,5732.1934
065,02,05,8422.9103,4974.8301
066,00,05,5876.6333,13435.2810
067,02,05,7447.5895,12487.0592
068,02,05,7137.0073,2799.9025
069,02,05,7061.3640,9662.7526
070,01,05,3491.3668,7530.2619
071,02,05,10494.3621,2932.7205
072,00,05,8564.5745,4620.3120
073,01,05,2806.7860,9591.6599
074,00,05,7979.0390,3151.9813
075,02,05,7759.8102,11644.1665
076,02,05,5073.6172,12453.6219
077,02,05,6711.1571,4094.0361
078,02,05,8440.6075,3786.6104
079,02,05,5020.6969,10957.5440
080,01,05,4766.0314,7344.6768
081,02,05,10340.8342,1860.9837
082,01,05,2318.0899,4206.0272
083,01,05,1298.0062,4229.4720
084,01,05,2128.8644,9619.9687
085,02,05,8626.0999,9674.9729
086,01,05,5665.7209,1856.8109
087,02,05,9334.2006,0307.2060
088,00,05,5488.4881,8672.4054
089,02,05,8120.5489,8813.1592
090,00,05,0916.5745,10374.4316
091,01,05,7961.2980,10768.4080
092,02,05,4972.6692,3185.3459
093,02,05,1373.3273,8330.7863
094,01,05,3273.8825,8077.3529
095,00,05,4659.8288,12861.4323
096,02,05,8460.9001,8603.8297
097,01,05,0437.2673,5686.9312
098,00,05,6762.3951,5022.5978
099,02,05,3471.4104,9568.1283
100,01,05,3961.7313,11339.7955
101,01,05,8751.2221,2211.1529
