ID, X, Y
000,140456.5374,200642.6573
001,124659.0865,98046.5628
002,234711.2270,144537.6506
003,49655.2943,49881.5870
004,244070.0078,174102.6460
005,142761.7667,341272.7358
006,185141.3167,185781.9009
007,232872.3344,151115.4582
008,80001.3342,181347.3681
009,311149.1610,132905.7165
010,369848.2570,112403.7788
011,113282.2355,106826.0597
012,178121.1405,83064.6961
013,204728.3894,279809.4733
014,70075.3682,165580.9267
015,58500.8668,164107.2754
016,154665.4875,360945.5414
017,65177.8871,54566.3597
018,357560.7189,46185.2319
019,174001.5718,204341.5275
020,215301.6336,87549.1631
021,218518.3178,323016.1164
022,51038.2657,70443.6610
023,132135.3539,250376.5414
024,261769.7012,45873.6494
025,108752.2333,365196.6640
026,114993.5922,110413.8480
027,189466.7346,239396.5361
028,324346.5734,220237.5370
029,159761.0338,185027.9201
