ID, APP, DR, X, Y
000,02,05,3261.2435,11002.8868
001,01,05,7135.0447,8817.5548
002,01,05,1171.0133,1245.3399
003,02,05,0710.3616,4126.0763
004,02,05,11577.5772,13277.1136
005,00,05,11263.5947,13849.6913
006,02,05,9797.1731,11337.4767
007,02,05,10188.8398,11817.6585
008,01,05,7645.8159,9651.4967
009,01,05,1791.2243,5883.2564
010,02,05,2301.4689,2580.2599
011,00,05,5777.1077,13261.1552
012,00,05,3400.8420,2676.3280
013,00,05,12473.2909,2763.3337
014,01,05,9383.6301,13052.5199
015,01,05,4547.7481,4650.2103
016,01,05,4441.7177,10298.2906
017,02,05,6920.3966,9695.5886
018,01,05,13361.4195,13672.6445
019,02,05,0835.9514,2925.5286
020,01,05,1536.8999,5900.5608
021,01,05,5822.8183,9479.3025
022,00,05,2033.8570,3608.6332
023,01,05,4825.8161,2204.5483
024,02,05,7037.9782,7127.1312
025,01,05,6378.3721,9543.3765
026,02,05,6199.2315,4221.2229
027,02,05,12066.3787,0897.0012
028,00,05,11280.7086,4789.9523
029,02,05,5050.1374,5495.4146
030,01,05,11479.3780,4307.0410
031,02,05,12422.9510,9122.0008
032,00,05,2276.6769,6193.8505
033,01,05,8316.4656,10437.2363
034,01,05,1184.4607,3778.2595
035,02,05,7298.3349,7161.9632
036,01,05,0899.6294,4058.2175
037,01,05,2275.6478,8919.2141
038,00,05,7179.6031,5276.2926
039,01,05,4326.8235,5878.6265
040,02,05,6275.9393,11989.8296
041,02,05,7003.2215,13307.4499
042,02,05,2373.6322,6350.9765
043,00,05,9330.9582,11648.1483
044,02,05,2996.3308,8980.4033
045,00,05,10780.6490,13759.6909
046,01,05,8985.3414,5465.1401
047,02,05,10315.5149,13518.3463
048,00,05,7630.1043,4806.1609
049,00,05,12334.3788,1314.7100
050,02,05,6941.1348,8432.6506
051,00,05,11515.4267,1012.7270
052,00,05,12128.8846,5368.7629
053,00,05,3951.3883,13272.6816
054,01,05,6066.5613,3632.6322
055,00,05,7349.9528,7748.9173
056,01,05,7034.1287,8309.7960
057,00,05,0682.6541,5932.4731
058,00,05,9275.7318,9066.4403
059,02,05,8851.0186,9233.4284
060,00,05,1850.1625,2623.6364
061,02,05,11877.0485,1885.1527
062,02,05,7766.2056,4897.7110
063,00,05,6074.7102,12677.4434
064,02,05,2058.0732,0704.1992
065,02,05,11212.5529,4848.1128
066,01,05,11349.2397,4125.8999
067,02,05,4052.3792,2058.1582
068,02,05,8032.9538,5612.2796
069,02,05,4874.7801,9200.4078
070,01,05,0654.4679,3529.2859
071,00,05,6719.5068,4489.4795
072,01,05,2080.5225,11241.8150
073,00,05,5840.3536,10468.3176
074,00,05,13078.4356,3721.1850
075,00,05,8872.8456,13616.1822
076,02,05,4495.9233,9330.3856
077,00,05,10948.9501,4473.7664
078,00,05,10669.9282,2335.7934
079,00,05,13122.6951,13262.9975
080,02,05,11035.7838,9822.8930
081,02,05,12840.2180,12559.0732
082,02,05,10155.2801,6610.4069
083,02,05,8993.5785,7593.4869
084,02,05,8991.1903,13495.7746
085,01,05,7324.6552,8729.1185
086,01,05,10275.7852,0593.5877
087,00,05,9075.7024,12159.1441
088,01,05,13732.7576,5071.8995
089,00,05,2060.0126,2513.6879
090,02,05,2627.8239,3348.7028
091,01,05,2725.4109,12561.2434
092,02,05,9771.1664,9403.7925
093,01,05,8784.1042,12452.3340
094,00,05,8087.6722,11720.8644
095,01,05,4909.2371,13723.6005
096,02,05,12791.3847,12039.4694
097,02,05,13742.0552,5225.9808
098,00,05,12921.5404,1016.2684
099,00,05,5803.6634,13834.9466
100,00,05,9375.6220,11469.2992
101,00,05,5507.9645,9475.4848
102,01,05,11019.3749,12675.6505
103,01,05,7257.8339,5871.9668
104,01,05,4728.0506,2429.8803
105,02,05,9425.7731,3538.8379
106,02,05,4414.8854,7312.8498
107,02,05,9324.0488,10386.1309
108,00,05,4402.9665,4431.9832
109,01,05,4689.2679,12436.1147
110,01,05,1026.1380,4893.2540
111,02,05,10870.9544,3891.9165
112,01,05,6767.0070,11948.4836
113,00,05,9211.9298,6483.4434
114,02,05,9592.6778,4869.5334
115,00,05,7031.5115,3103.9939
116,01,05,8541.4909,4459.8273
117,02,05,12267.3210,0746.4570
118,02,05,9466.1851,5342.6067
119,01,05,5972.6550,2838.5442
120,00,05,2817.1212,2214.1157
121,02,05,3625.5138,4923.7433
122,02,05,2466.4540,0877.3225
123,00,05,12090.0319,4232.7918
124,00,05,3248.7704,10427.3478
125,00,05,3521.9440,3659.5609
126,00,05,8601.0692,10486.4038
127,01,05,9087.2043,10461.9138
128,01,05,7574.1251,9443.1953
129,02,05,3074.2724,7645.4565
130,01,05,9885.4597,4030.9036
131,02,05,6912.5111,8551.3084
132,00,05,12452.8049,1239.4497
133,01,05,10265.6258,13373.2013
134,01,05,3461.1245,11050.6848
135,00,05,2547.2056,12640.6583
