ID, APP, DR, X, Y
000,02,05,4245.6973,7757.1289
001,01,05,8317.8286,8172.5738
002,02,05,5904.7584,6425.2779
003,01,05,8241.9006,7268.2540
004,00,05,5331.3285,6933.9930
005,00,05,6548.3714,8200.8467
006,02,05,5904.4587,4987.6860
007,02,05,4476.8488,7062.3294
008,01,05,8732.2494,8882.6401
009,00,05,8299.0563,9616.4012
010,02,05,4341.1899,7162.6201
011,00,05,4470.5266,5838.3630
012,01,05,9110.1740,8987.5811
013,00,05,6450.6320,8213.2719
014,00,05,7944.9344,8787.6831
015,02,05,9102.8306,8744.6497
016,01,05,8465.2727,5624.2467
017,02,05,4355.4421,7657.2477
018,02,05,6076.3297,6507.8203
019,02,05,5718.1619,6828.0776
020,01,05,7183.4276,9259.4426
021,01,05,5727.1041,6748.8162
022,02,05,6179.6381,9081.6718
023,00,05,7466.0599,9420.3637
024,01,05,4744.7677,6245.0462
025,01,05,6983.2407,7651.1794
026,00,05,6034.8767,5056.0169
027,01,05,6520.2406,4851.3196
028,01,05,4243.6834,6822.2347
029,01,05,8151.1736,5919.4325
030,00,05,7402.4843,8642.0980
031,01,05,4493.4919,6878.4615
032,02,05,6144.6477,7400.0264
033,00,05,4464.3492,7103.0955
034,01,05,5684.4972,7203.7230
035,00,05,6831.4005,7014.1560
036,01,05,5789.1080,9231.6020
037,01,05,7820.9982,8398.3091
038,01,05,9288.6819,6568.5902
039,00,05,6739.4818,5034.7985
040,01,05,7878.4024,7871.7228
041,00,05,8033.9703,9403.8935
042,00,05,8414.8089,7584.3334
043,01,05,8933.9361,7714.3640
044,00,05,8226.6461,6838.0762
045,00,05,4228.2789,6957.4999
046,02,05,4835.7072,5444.5074
047,00,05,6947.6998,5096.0762
048,01,05,7310.5095,9043.8983
049,00,05,9480.8002,7253.7125
050,02,05,4273.3111,7234.1035
051,02,05,6681.5705,9450.1766
052,01,05,6690.0040,8427.7855
053,00,05,9154.6701,7420.4642
054,01,05,4786.3424,5393.2732
055,02,05,9210.4817,7924.4978
056,01,05,7759.2932,9094.6917
057,00,05,5763.8401,6697.6760
058,01,05,5633.4612,7776.9315
059,01,05,5108.9909,8454.3199
060,02,05,7197.5280,6471.4080
061,01,05,6832.5792,5188.2829
062,01,05,8393.3812,7719.8332
063,02,05,5335.3795,4763.0171
064,00,05,5526.4475,7143.7503
065,02,05,5375.9294,5312.4517
066,01,05,6018.0391,5771.6329
067,01,05,5739.4670,7524.6025
