ID, X, Y
000,228857.1531,35017.1998
001,28739.8288,44689.6401
002,96841.8562,153998.9204
003,189024.5583,84397.5572
004,167490.3342,110752.4524
005,191957.4266,46118.9089
006,107755.8220,168148.8912
007,30351.8968,53697.7909
008,103073.1002,168494.3201
009,41464.2419,60360.0937
010,51107.6952,221667.8403
011,112342.3486,192887.9354
012,234801.0176,116357.8164
013,31398.8468,147299.3596
014,41166.5188,54626.7813
015,183770.4716,33603.1764
016,42854.6943,135879.0908
017,38686.9464,82246.3650
018,79644.8765,219311.2116
019,125850.3227,143806.4397
