ID, X, Y
000,127367.2156,445259.2351
001,671885.1474,717541.9541
002,286520.2092,528631.7538
003,710336.7807,432679.6926
004,750946.8779,324436.7303
005,677183.6416,183541.0870
006,751900.0105,435065.8280
007,341271.9285,193522.2068
008,388978.8220,326872.0972
009,551658.5590,499635.8970
010,268142.7442,355130.0693
011,114335.1926,582884.7903
012,425781.9105,97579.5693
013,550585.1713,137887.4882
014,474242.5988,487417.7025
015,116413.7501,110278.8854
016,331558.0909,668977.8764
017,623517.7796,281676.8880
018,204635.6432,354553.0932
019,641042.3117,548851.9334
020,700360.2254,192567.5544
021,653620.4121,106215.7581
022,466471.5698,441521.6117
023,512677.1391,110358.4064
024,723225.7165,333533.3794
025,662298.7261,299585.0015
026,646169.1372,607913.7198
027,284089.3529,460473.3185
028,347289.3360,175733.0994
029,252813.0619,693014.6929
030,468074.3677,681851.2382
031,421928.7229,296705.2719
032,86486.5477,561275.6402
033,691609.8399,547780.0521
034,474336.5130,324737.3987
035,227395.4926,506312.5011
036,638642.8627,220734.5518
037,686396.5075,459606.8509
038,143399.3424,443737.8229
039,181759.5402,416642.1319
040,407539.8347,439249.3628
041,300372.8317,709170.2672
042,310094.3596,681866.1209
043,663223.5423,686985.3961
044,262427.2961,230283.4789
045,687990.1670,362934.4215
046,515658.9716,481502.0404
047,325178.5999,388938.9310
048,552825.7314,486733.0019
049,469103.2058,665250.7554
050,646960.1309,268232.1428
051,635418.6915,594328.1500
052,634986.2224,567601.1776
053,312080.4306,352241.6044
054,724238.4530,427867.8483
055,535083.6893,341346.8412
056,577160.1376,266431.5911
057,395255.5436,512778.7316
058,130684.3661,232423.8483
059,544028.2600,350296.3565
