ID, X, Y
000,119862.0383,133192.6085
001,65953.3375,222859.5658
002,32439.5965,69886.4401
003,176322.4005,57865.2000
004,124356.5103,121769.9894
005,120624.8318,240543.1928
006,43598.9919,212252.5239
007,62488.5698,91741.4532
008,160813.5718,99278.8433
009,58278.2588,239674.5012
010,170923.0284,156446.1616
011,39652.9767,78808.2766
012,165856.3841,33818.1635
013,184002.1477,238101.7719
014,63823.8249,185857.4782
015,187546.4354,189853.2415
016,165727.8254,42759.9794
017,52284.8949,180809.2113
018,28074.9013,216943.4036
019,112128.3790,72771.8422
