ID, X, Y
000,71147.5444,423196.4648
001,380425.5557,181868.1772
002,405191.0429,118501.0861
003,320035.9606,390714.9787
004,65806.2435,326314.9375
005,307052.8775,289144.6934
006,292644.6014,127846.7060
007,485557.0648,111659.5557
008,233026.8101,476250.8349
009,115041.6186,300678.4893
010,163553.4874,279206.6857
011,473306.7547,285276.1729
012,376099.1136,157127.9655
013,238483.9779,384718.4624
014,67827.8536,433326.8531
015,208778.4473,494938.7703
016,437067.2512,457783.7810
017,432204.9577,390519.0654
018,329021.5894,392959.2837
019,290397.0793,476169.6758
020,245325.8855,219977.7987
021,287600.1761,497923.9618
022,372287.1882,501286.3228
023,398522.5769,312254.1452
024,230070.0099,309829.0335
025,202165.2310,396456.0277
026,377428.6311,147712.9335
027,182252.3239,322114.4754
028,81154.5565,262285.5266
029,116036.4825,279571.8903
030,342195.7375,232951.6131
031,121587.7325,63468.3234
032,341119.9921,325590.4514
033,394821.7924,385839.5661
034,388890.6692,253033.6420
035,488762.1335,501494.1918
036,104332.9001,472790.8300
037,166049.1627,139511.7981
038,203973.2586,339611.1685
039,209102.3556,252441.9074
