ID, APP, DR, X, Y
000,00,05,7984.3137,4255.9949
001,00,05,11237.3854,2947.0617
002,02,05,3596.1569,2961.1948
003,01,05,3473.6415,6501.6407
004,02,05,3111.8333,9096.8314
005,02,05,7639.9154,2646.3463
006,02,05,3807.1734,7737.2633
007,02,05,0705.2841,2690.5977
008,00,05,6303.3366,7604.3681
009,02,05,7434.6229,2916.5901
010,01,05,2147.1411,0826.4887
011,01,05,0149.8192,3055.7595
012,00,05,8496.5350,6776.6038
013,01,05,5829.5591,6020.4855
014,00,05,7283.8334,8041.6305
015,00,05,4058.9644,3016.5885
016,02,05,3024.9833,7780.5361
017,00,05,8427.0739,5644.6676
018,01,05,8570.6129,4129.7953
019,02,05,9684.7494,3461.6614
020,02,05,6630.0380,7801.6795
021,00,05,10891.8826,4256.5016
022,02,05,3023.9934,5391.6509
023,02,05,8501.0859,2447.6408
024,01,05,10606.7180,1573.5977
025,02,05,2958.9682,8293.7807
026,01,05,4642.3216,2132.1742
027,02,05,5782.6275,8988.2373
028,01,05,3956.5373,3245.1843
029,02,05,12572.2797,3563.6235
030,00,05,10347.0316,7206.0787
031,01,05,12601.9520,3802.8309
032,01,05,5126.5075,8279.6834
033,02,05,6190.6677,5182.9659
034,00,05,1730.8771,5914.3045
035,00,05,11837.7413,2264.0830
036,01,05,6437.3465,8411.2195
037,01,05,2153.0040,4991.2309
038,00,05,2346.2473,0067.2426
039,02,05,5800.5256,2228.7429
040,00,05,12372.8640,3176.7303
041,02,05,4676.9622,4307.1973
042,00,05,2828.7246,3899.9745
043,02,05,2711.2023,4077.2003
044,02,05,2331.4725,8370.4420
045,02,05,4407.3183,6689.2992
046,01,05,3268.5534,2500.0437
047,00,05,11848.0103,5764.0482
048,01,05,2560.9059,4548.5405
049,01,05,7549.1977,4260.9018
050,01,05,10965.4064,2648.3940
051,01,05,3698.8624,4029.9771
052,01,05,4942.2878,7609.6569
053,00,05,0547.2226,3116.9373
054,00,05,5013.4374,7155.0050
055,02,05,1487.9383,4331.6070
056,00,05,0562.7604,2508.9743
057,01,05,2412.1467,0375.3382
058,01,05,10992.0811,2416.7765
059,00,05,4474.1171,2281.6470
060,01,05,3530.8623,7176.8970
061,00,05,2692.6590,4525.2848
062,01,05,4254.0161,3295.7904
063,01,05,0848.9942,2260.3750
064,00,05,6159.2271,5263.6142
065,00,05,3809.7783,1893.6094
066,02,05,10098.0386,3152.8030
067,01,05,8916.1129,4012.6605
068,02,05,3513.4989,6767.7775
069,01,05,4533.4854,0617.9710
070,00,05,2057.6245,7862.0608
071,02,05,7570.7140,6789.7936
072,02,05,7788.6619,4381.9247
073,02,05,2659.8518,7614.7623
074,00,05,5633.5266,6811.2322
075,02,05,10688.5693,3608.6463
076,01,05,0840.3165,0962.7895
077,01,05,7855.5894,5711.0559
078,01,05,2670.2041,8531.2915
079,01,05,2753.5000,8152.0564
080,02,05,9147.1739,2508.4104
081,00,05,4048.2102,9489.6633
082,00,05,4788.0694,8064.7586
083,02,05,5455.8561,6546.9532
084,02,05,7670.9278,4236.7589
085,02,05,2379.2500,4478.3600
086,01,05,9927.9138,4766.7943
087,00,05,8593.0069,5657.9875
088,02,05,6580.9818,8426.2267
089,02,05,8867.2761,3974.0226
090,00,05,3593.8590,1864.3731
091,00,05,2493.9458,3682.1201
092,02,05,4511.1742,8782.7102
093,02,05,4357.0090,0658.6778
094,00,05,1658.4938,2731.3608
095,01,05,6063.4292,4153.2694
096,02,05,10237.9051,4841.8485
097,02,05,3023.2188,2906.6225
098,00,05,8357.3723,3548.9891
099,00,05,6882.7305,6539.2156
100,01,05,6119.3521,4142.3093
101,00,05,10086.1014,3930.7141
102,02,05,5602.1074,5047.5648
103,02,05,6138.0973,5094.9206
104,01,05,3316.4765,7885.6043
105,00,05,4222.1887,1652.6601
106,00,05,11626.1576,6487.1535
107,01,05,11385.1875,1920.9294
108,02,05,2674.4020,8239.2091
109,01,05,6242.3649,4586.7459
110,02,05,6794.5393,6996.0369
111,00,05,4534.5096,8553.3620
112,02,05,2168.6490,1117.2278
113,00,05,11551.2239,4970.6061
114,00,05,1538.9547,3803.8676
115,02,05,4340.4365,5736.9668
116,02,05,8730.4088,3224.1877
117,02,05,7063.7428,8022.7305
118,02,05,5896.7383,8400.3779
119,01,05,2609.3764,3594.7853
120,00,05,4810.6626,3903.8806
121,01,05,10614.8991,4189.2399
122,01,05,4519.9908,5813.1884
123,02,05,10015.7847,6549.1134
124,01,05,4602.6177,6562.4003
125,02,05,1347.3226,1955.8915
126,02,05,2325.9801,8311.9280
127,00,05,10131.6111,4748.6032
128,01,05,10325.5213,1949.6627
129,02,05,4078.0371,8126.1181
130,00,05,5650.4956,6042.0940
131,00,05,8859.9190,4333.2308
132,00,05,6533.7932,5661.4066
133,00,05,2039.7841,7435.0158
134,02,05,3008.4316,2871.8077
135,02,05,5146.9037,9178.5731
136,02,05,4842.8103,7763.8105
137,01,05,11414.9475,4364.3590
138,02,05,5453.7078,8328.0474
139,00,05,5451.3318,2882.6814
140,00,05,11993.5408,5332.6463
141,00,05,5887.4638,1720.3126
142,02,05,1636.1934,3930.9976
143,00,05,2396.3311,2409.4869
144,02,05,11426.8718,3610.0864
145,01,05,3021.0156,4362.6757
146,01,05,12170.9104,5106.7110
147,02,05,7912.4631,5522.2417
148,00,05,1650.1868,7156.9412
149,01,05,10195.5980,5554.6075
150,02,05,12396.9679,4792.1302
151,01,05,9866.8758,1601.9568
152,00,05,3520.0194,1381.3739
153,02,05,6436.3989,8808.3987
154,01,05,5602.2392,7225.3249
155,01,05,11911.2806,2411.6001
156,01,05,12341.8307,3918.9003
157,02,05,1485.1626,0677.3115
158,02,05,5560.0265,1712.3414
159,01,05,7458.2552,6724.1720
160,01,05,4780.3873,8295.6306
161,02,05,11904.8844,4312.1195
162,01,05,2491.5345,4329.1411
163,01,05,1061.2994,2996.2897
164,01,05,5293.2193,1767.7469
165,02,05,2853.9321,7907.2146
166,01,05,11152.8240,6815.9583
167,02,05,10485.2882,5793.2497
168,00,05,5176.2915,6002.9080
169,02,05,11073.3341,3699.3426
170,02,05,1292.5970,1740.4583
171,01,05,10549.4587,5755.9197
172,02,05,2613.6421,2662.8364
173,01,05,2814.5875,8049.2858
174,01,05,1075.6622,3342.8991
175,02,05,0863.3158,1220.4697
176,02,05,6928.8475,4537.3844
177,01,05,5459.9508,9404.0198
178,02,05,10441.8706,2156.3126
179,01,05,6934.8535,4299.0065
180,01,05,1968.7678,0806.9032
181,01,05,7192.9487,7352.4647
182,00,05,8769.3604,6487.8839
183,02,05,3113.3519,8577.7961
184,01,05,10915.0694,1944.7926
185,01,05,3449.6381,9031.1042
186,00,05,8485.0049,4408.3741
187,01,05,11532.7150,5503.3942
188,00,05,2095.8880,4072.6978
189,01,05,7276.3176,2920.6875
190,00,05,9835.1507,1512.6246
191,01,05,4080.9632,6069.2547
192,01,05,1331.5622,2831.3238
193,00,05,11008.2753,2682.3752
194,01,05,8241.1765,2967.7301
195,01,05,3966.9211,6227.4174
196,02,05,12487.2450,4523.9772
197,00,05,8475.0792,6889.7910
198,01,05,2208.2571,6095.5182
199,00,05,4242.1675,6256.3405
200,02,04,5925.3783,3062.9837
201,02,04,4082.0511,8034.7266
202,01,04,1714.6711,9129.0419
203,00,04,8500.6458,8108.2761
204,02,04,9136.5938,1807.0810
205,00,04,7337.9066,8911.4911
206,02,04,10780.2170,0770.0747
207,00,04,6526.4885,7450.1633
208,00,04,8465.0178,5438.4053
209,00,04,7760.3962,2177.7158
210,01,04,10366.4742,3403.3764
211,01,04,12843.2489,3761.0915
212,00,04,8828.8712,0355.7035
213,01,04,13101.2579,5569.4350
214,01,04,7402.4209,7688.8833
215,01,04,9221.6311,6668.5094
216,01,04,0532.7872,4795.9595
217,02,04,6503.0755,8582.7586
218,01,04,11941.3175,6436.9641
219,01,04,4778.2445,7543.9298
220,01,04,11298.5485,2581.2821
221,02,04,8248.1367,0745.3840
222,01,04,2560.4777,9727.5531
223,01,04,3810.5854,0864.3787
224,00,04,4343.1942,8224.8812
225,01,04,5620.0795,3258.7984
226,01,04,2588.3540,8267.2829
227,02,04,10886.7702,6704.4036
228,02,04,8243.7109,7848.0496
229,02,04,3619.6469,8768.2118
230,00,04,4942.8892,3069.3717
231,00,04,8879.7236,3515.4988
232,01,04,7304.9467,3104.2092
233,02,04,1651.7619,8131.2609
234,01,04,9839.9506,2757.3803
235,02,04,2689.5279,4934.3147
236,00,04,0033.7996,0693.8247
237,02,04,4523.3829,7846.9372
238,02,04,4797.6193,8438.4056
239,01,04,5236.0603,2951.6940
240,00,04,1958.9705,1767.5150
241,00,04,10868.9684,7391.7464
242,02,04,6799.8152,3013.8489
243,01,04,0481.5929,3016.1279
244,00,04,5584.3842,0546.3259
245,00,04,3003.3522,7078.5236
246,00,04,4901.1934,2728.2123
247,01,04,1715.7075,0943.2152
248,00,04,4971.1788,6706.8323
249,00,04,5123.6665,2847.8539
