ID, APP, DR, X, Y
000,00,05,3166.4333,2017.6517
001,02,05,6618.8530,1413.1509
002,02,05,5969.1750,1676.7995
003,00,05,2578.2947,8300.6230
004,01,05,6066.1287,12125.1875
005,00,05,0054.9579,7152.5911
006,00,05,8474.5640,7773.7706
007,00,05,6479.7197,12468.9795
008,01,05,8512.4758,6632.7071
009,01,05,8820.4846,1470.0755
010,01,05,4299.4933,6795.2908
011,00,05,10459.5369,2730.1939
012,01,05,8919.9715,13539.8406
013,01,05,2541.5133,9471.2176
014,00,05,8297.3103,0893.8007
015,00,05,7103.0618,12047.7794
016,00,05,3636.7371,5698.6149
017,00,05,10676.8796,3489.4015
018,02,05,2084.9443,0879.3773
019,02,05,7972.6484,13458.4406
020,02,05,10324.7152,4652.9735
021,01,05,2342.8823,5345.7032
022,00,05,2872.2274,3210.8913
023,02,05,5323.1958,6220.8811
024,00,05,0362.1264,7295.6427
025,00,05,5923.2199,3088.1199
026,00,05,10361.2414,4264.7166
027,01,05,6541.0379,13298.3286
028,01,05,7381.8614,11568.7419
029,02,05,3870.8488,9910.7636
030,01,05,0291.7058,6495.4766
031,01,05,1396.8272,4519.3069
032,02,05,10601.6632,12045.3029
033,01,05,2350.5643,10428.5956
034,01,05,7615.2501,6885.2999
035,00,05,0256.9555,2874.7606
036,02,05,5264.2885,4256.0324
037,01,05,10127.5780,12133.7875
038,02,05,0994.5704,6332.7051
039,00,05,4144.7736,3527.8556
040,01,05,1142.6740,2495.4879
041,02,05,1484.8484,0113.9825
042,00,05,3821.6234,7034.6908
043,01,05,0485.5678,6753.4567
044,02,05,0761.6511,1603.4402
045,01,05,1548.4039,8242.2056
046,02,05,0034.3141,9177.2511
047,00,05,10358.3249,13670.7324
048,02,05,7148.8280,2965.0913
049,02,05,10704.9294,12599.1988
050,02,05,5878.9474,6215.5345
051,02,05,5843.3951,11852.6778
052,02,05,7913.8968,6000.5549
053,02,05,9999.9830,10046.0997
054,02,05,0240.0621,8644.4460
055,02,05,4640.8429,6577.6105
056,01,05,9372.8410,13087.0821
057,00,05,6013.9293,4716.2991
058,02,05,1821.1806,3740.6176
059,00,05,3983.5296,8453.3221
060,01,05,9829.5136,12385.3452
061,02,05,3965.3387,6744.3984
062,02,05,9763.6915,9490.9288
063,01,05,10426.7626,12419.8083
064,02,05,2099.3163,7356.2880
065,02,05,7784.7749,6727.7727
066,00,05,9901.7596,2860.1745
067,02,05,9993.2687,10871.7042
068,00,05,3382.9409,1783.4214
069,02,05,3996.5383,4475.4832
070,02,05,5027.9867,5952.1098
071,02,05,8268.9322,4999.1586
072,00,05,9451.4955,4506.7344
073,01,05,3727.3746,0478.5027
074,02,05,9046.8021,3974.8706
075,00,05,3523.3707,8916.6552
076,00,05,3929.4263,0963.0808
077,01,05,0401.8456,4636.0295
078,00,05,2208.8247,5068.6469
079,00,05,6151.4660,3601.5809
080,01,05,5010.2069,3549.9475
081,02,05,8227.2115,12370.9761
082,02,05,6723.8392,1993.4554
083,00,05,8817.0389,7459.8084
084,02,05,6406.6534,3432.3577
085,02,05,7703.4011,6060.7155
086,02,05,0745.9490,0658.9242
087,02,05,9815.4438,10527.4667
088,02,05,3921.8537,2743.0291
089,00,05,10946.3430,1603.3774
090,02,05,5562.7059,4952.9387
091,01,05,6934.4793,10417.6576
092,00,05,10117.4998,1900.6183
093,02,05,1170.7774,8866.9062
094,02,05,3000.2276,1098.6739
095,02,05,10728.1393,0859.8043
096,01,05,1619.8830,9540.9718
097,01,05,7598.1963,11748.7250
098,00,05,6906.5087,9285.6570
099,02,05,2862.2497,6389.4669
100,00,05,5201.0420,4345.7244
101,01,05,7770.7517,5829.1489
102,01,05,6462.2268,3730.5955
103,01,05,9310.5220,4969.6635
104,00,05,8262.7120,1195.3417
105,01,05,4374.7622,3776.7928
106,01,05,4240.6281,1455.7832
107,00,05,8316.0032,9757.7123
108,01,05,9301.0652,1938.3998
109,00,05,6301.0942,3099.3860
110,00,05,9407.7014,1856.4874
111,02,05,10159.6002,4508.3754
112,02,05,11189.5266,11320.5570
113,02,05,9151.8149,3645.3725
114,00,05,1570.8514,10307.3730
