ID, APP, DR, X, Y
000,00,05,11684.9550,6523.6370
001,02,05,6299.0874,13803.8965
002,00,05,10209.8586,8810.7017
003,01,05,11084.4410,5363.7889
004,00,05,8944.5435,4202.9259
005,01,05,7898.0324,12617.9744
006,01,05,3670.8573,4836.9296
007,01,05,6807.6671,10662.5489
008,02,05,10637.3354,9550.5020
009,01,05,9365.5699,6544.5191
010,00,05,11001.0261,9297.8373
011,01,05,10348.5235,12574.8258
012,00,05,7655.6753,3800.6489
013,00,05,7957.1701,2328.9419
014,02,05,5629.4919,4139.2861
015,00,05,5289.6368,2782.7693
016,02,05,4878.2701,8652.6653
017,02,05,5135.0009,9621.4320
018,00,05,9111.5061,1414.0303
019,00,05,5411.6731,11358.9639
020,01,05,11441.1603,11300.6945
021,01,05,8237.2027,5494.7289
022,02,05,8646.7649,9288.5639
023,01,05,8329.6334,4296.7937
024,00,05,7797.0861,10026.0626
025,01,05,11101.0079,10522.0176
026,02,05,9426.1212,11622.0796
027,00,05,3388.1390,9526.4379
028,01,05,4282.1923,5465.3956
029,01,05,3915.0505,11256.6822
030,02,05,10122.3342,2829.7802
031,00,05,11439.2769,4991.0017
032,02,05,6957.6003,7756.9041
033,02,05,11775.5127,8599.6939
034,01,05,5329.8181,8613.9861
035,02,05,4404.9510,10593.6586
036,01,05,6795.0434,3403.2200
037,01,05,7301.0169,7123.2861
038,00,05,9618.6383,2263.4945
039,01,05,10583.3769,2882.5464
040,01,05,5956.2351,10964.7549
041,02,05,6391.3556,7720.1576
042,01,05,10098.1614,10288.6318
043,01,05,7106.5361,12953.2804
044,01,05,7291.5106,5777.8560
045,01,05,11292.6513,4265.8071
046,02,05,9348.6192,12936.9915
047,01,05,12040.9354,6307.4093
048,01,05,9723.0907,7712.6206
049,01,05,5069.2711,8357.8914
050,00,05,3956.3716,5096.3372
051,02,05,2433.0155,4771.3992
052,01,05,10858.8074,4862.5170
053,00,05,9248.9227,6416.1329
054,01,05,12701.6803,10087.3270
055,02,05,5551.3670,4862.9371
056,02,05,9364.8644,9604.1783
057,00,05,6704.8699,2325.3982
058,02,05,9213.4023,12878.6461
059,01,05,8982.2210,3675.5807
060,00,05,7000.6497,2649.8271
061,01,05,6420.0250,4909.2168
062,02,05,12698.5937,9708.5833
063,00,05,11145.3781,6225.2469
064,01,05,3789.7624,8312.1081
065,02,05,12682.3552,7938.0365
066,02,05,10871.8400,9317.0302
067,02,05,9145.8921,5806.9072
068,01,05,9769.5888,8273.5618
069,01,05,10828.8536,7468.9813
070,02,05,9784.6689,7763.2357
071,01,05,2265.4041,7011.1713
072,02,05,12254.6873,10774.9191
073,00,05,3030.0351,9019.0221
074,02,05,6661.3938,10363.5005
075,00,05,12538.0770,7069.7907
076,00,05,13153.4784,10506.8125
077,00,05,6078.4507,6261.1238
078,01,05,6717.3473,10591.6698
079,01,05,13357.1099,9118.6164
080,02,05,4178.6873,7383.3509
081,02,05,9261.2272,4121.6630
